FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20
1611,0,0.262229193,7.580551745,20.83129105,27.28242646,30.3034726,37.81726196,49.43883618,52.35931471,60.5195467,86.37494237,87.89669723,89.81341311,97.15999422,98.75876629,76.35346946,71.97820864,10.93491846,0.339582381,0.122542295
1612,0,0.277472192,7.452634152,22.37562645,26.9981147,32.50624864,37.9073746,49.35208328,51.61883783,59.22856658,84.82468138,87.14873015,89.14161488,97.30091054,99.34036141,81.17462205,78.77223422,20.17192501,0.443349754,0.145709496
1613,0,0.305117145,7.019661637,22.17393962,27.83843926,33.01100772,38.59836443,50.51869737,52.98357155,60.76645878,84.75515057,88.05146391,90.72111688,97.10027393,99.1140267,81.39726759,74.06027809,20.40847432,0.415790276,0.141791957
1614,0,0.313694736,7.426964919,21.7950446,27.30437433,32.57480162,38.95498723,52.08510277,52.16821568,61.10801039,84.59047942,88.43216681,89.004914,94.66083731,97.50539931,66.15811961,51.12935596,2.277564921,0.146928822,0.059137327
1615,0,0.432709938,8.436518823,23.72387239,29.03302317,32.61387825,40.77446674,52.00987648,54.04401951,59.83164087,82.58450824,87.47290959,87.29755383,93.30305652,95.554399,49.56987551,41.42966342,1.736320683,0.110958695,0.124371285
1616,0.001219326,0.037892678,4.878810901,17.39003201,23.06904435,24.71391556,34.312705,49.41214298,53.93724672,60.38911403,79.89978335,88.06874777,92.0566982,99.08662292,99.74159112,96.32478426,96.6257371,25.91495199,0.36457857,0.052078228
1617,0,0.067672611,4.709693192,17.79972565,22.23929279,24.05278842,36.10679706,49.70273484,53.91722682,60.01358926,79.246479,87.86470187,92.4031652,98.31442405,99.30213886,95.64214909,96.85505593,36.26947112,0.501752782,0.082508251
1618,0.001222344,0.067840117,4.46708656,17.78387441,22.31915866,24.87563097,37.01436579,50.38219806,55.83428377,63.55832464,81.99626922,91.49852943,94.21729078,99.34922638,99.71193764,98.63325465,98.73319954,63.92264185,1.45221765,0.114900379
1619,0.001828989,0.042782056,6.473536243,18.8204376,24.09840054,27.62383783,38.06356737,52.06204955,55.17969376,61.4861839,76.99495286,88.95254424,91.88285879,98.51493218,99.71385279,96.17530652,96.70460336,44.46151501,0.576537128,0.069062462
1620,0.001833517,0.022557537,5.702259582,19.11050145,23.33485749,27.66709238,37.90252129,51.15266083,55.000728,62.46026353,79.88698996,88.65915279,91.38117345,98.46076023,99.36431853,94.63998257,94.20211604,30.25026673,0.624295077,0.069062462
1621,0.000609663,0.066006601,5.706515096,20.50906874,25.13275415,27.88477366,38.86772307,50.56965711,54.31155815,62.44206363,81.08531729,90.0796262,92.42011724,99.01236953,99.65202551,94.67367747,93.98710698,34.75019052,0.771223899,0.07945239
1622,0,0.099621073,5.236618959,20.61728395,26.10107645,29.03119869,38.68633066,52.10694266,56.64235968,62.38685724,83.67330923,91.07672384,94.30914872,99.33516404,99.7651661,94.09835272,90.41896188,27.08001829,0.544304567,0.056367023
1623,0.001828989,0.016460905,3.578413397,16.52918762,21.07422649,25.18457552,34.70667264,49.64631513,54.19568541,64.33667403,86.22626209,93.48441584,96.15089738,99.62028144,99.87109815,95.28872805,90.76840011,31.14638448,0.778539857,0.064784256
1624,0,0.128346168,5.786810117,20.43103185,25.25468679,29.3930548,38.98298915,52.56861365,56.81950545,62.90834049,88.70684399,91.8653297,93.94722262,99.36768319,99.84183424,93.26346673,90.27275595,34.8465173,0.86023472,0.059283706
1625,0.001219326,0.107300716,4.505685717,20.40725499,25.24188386,27.1476909,38.29988595,52.55102041,56.82132544,63.0723871,86.77927425,92.85597861,94.80407367,99.54240593,99.91890682,95.60039215,94.63540716,63.61286389,1.682670325,0.085564112
1626,0.001222344,0.106343968,5.472436133,19.56606772,25.24539318,27.8738673,38.05691047,51.86332773,56.06845592,64.89905118,88.91262512,93.50675223,96.23078961,99.76154399,99.97645624,98.70614009,98.24067558,73.36259717,3.576597944,0.083119423
1627,0,0.094120523,4.488530536,19.2007316,24.51516537,27.84148758,38.51282487,51.19027397,57.42434905,65.81935985,89.79227161,95.40068506,97.15905318,99.87714988,99.95703272,99.74219629,99.82103424,87.62383783,9.407712239,0.034310362
1628,0.000611172,0.045724737,3.787434299,18.10638622,24.10181375,26.83695189,38.03780728,49.8101143,55.30071047,63.97449586,89.35379625,93.44336519,95.8762202,99.36371484,99.80259464,95.03709651,92.68564131,41.22176497,3.400091449,0.026280406
1629,0.000609663,0.056227845,4.078031566,17.6628774,23.68971599,26.33988721,37.13569851,49.79373438,55.7572375,64.64821292,90.46236319,93.70234653,96.46805897,99.7952498,99.90763603,94.33739606,90.45536169,36.25554947,2.331351928,0.092287006
1630,0,0.037892678,4.721916636,17.80033531,24.89376619,26.29812078,37.65265489,48.8885923,54.69800286,62.86612148,87.80878953,93.8122174,95.19586596,99.81164993,99.97881894,96.55656552,94.02921692,37.55768938,1.441342821,0.072729495
1631,0.001219326,0.017070569,3.464121165,17.01326017,22.20515165,25.04496266,36.83904002,47.61823873,53.91358684,62.05440559,90.60724786,94.9286501,96.44637953,99.85270059,99.93782033,98.66706107,98.14328286,66.40938881,6.627038561,0.067840117
1632,0,0.023224545,3.487348735,16.51204009,22.28074989,25.23322995,35.78041205,47.44169963,53.04666456,62.8224417,89.16202331,94.907304,97.11498409,99.96507202,99.98910689,99.61389961,99.41456963,85.03337906,9.817405883,0.055616673
1633,0,0.023776863,4.228752083,17.34674592,22.75132275,26.27587258,36.3515329,49.96845349,54.46625737,63.90472955,84.29091877,95.79472258,98.01693405,99.98370048,99.99517051,99.83055155,99.89262054,93.7094955,18.21673525,0.056367023
1634,0,0.017723995,3.493530046,16.1853376,21.86191129,24.49978714,34.80793031,48.79273945,54.20114538,63.14254245,83.93470531,95.65708214,98.02353168,99.93195067,99.98002929,99.79172829,99.8655963,94.47728517,14.44505261,0.105732796
1635,0.000609663,0.021391028,3.412785723,15.6756592,21.69913123,24.22489813,33.53879007,48.56038729,52.96355165,62.96440098,86.6970867,96.13459785,98.43403824,99.96619358,99.98852996,99.34096658,98.85037249,86.50327694,13.85154702,0.11795624
1636,0,0.030483158,1.4980149,9.070407041,13.51501296,14.64167048,25.65216336,39.82503822,46.33635856,59.19580674,82.85591824,94.49111001,98.21084453,99.65011803,99.92616889,99.81421188,99.91749375,96.68282274,27.29766804,0.146681335
1637,0,0.002444689,0.30436377,5.040085353,8.46743295,9.309128505,19.35282797,32.36368269,41.85311461,53.37486957,76.17494342,91.34676334,96.86626542,99.7132491,99.97766361,99.83660328,99.98114699,98.67337296,26.19539704,0.157071263
1638,0,0.004278206,0.820385256,7.172077427,12.10852004,13.54122847,25.83173579,40.06285035,48.16059599,61.50901502,85.36423401,96.61815043,99.09488365,99.98128573,99.99879263,99.95593091,99.97816011,96.60722451,10.68174907,0.129276542
1639,0.000609663,0.157902759,4.745752353,17.61459479,24.3706752,25.83044457,36.51144168,49.64692179,54.70467616,64.1571016,84.73821152,95.75608667,97.50013583,99.92954184,99.94311374,98.78360223,98.31711519,82.5086663,8.332876086,0.172350568
1640,0,0.196186285,5.307690423,18.96723061,25.04713252,27.67809785,37.9195362,49.17251086,54.37950448,63.72653442,83.37226613,95.18403312,96.71135039,99.79112461,99.9088434,98.6698297,97.66891686,80.07742722,4.891937205,0.132013201
1641,0,0.21399177,6.405084953,20.4170096,25.50342936,27.76683087,37.53852314,49.19920406,53.41915601,62.24065131,82.6186696,94.5855393,95.99152425,99.80548731,99.89651541,95.48140949,92.83166299,57.88507849,1.478440674,0.048282606
1642,0,0.242635375,5.678977551,20.99070264,25.94970279,28.01402225,37.11992526,51.32737994,53.10672426,62.10051202,83.07391583,94.75276035,95.18801804,99.47539677,99.92393555,93.34309679,89.59086607,40.5444292,0.762688615,0.028113923
1643,0,0.231634275,4.873909421,19.03312553,24.87913428,26.78404184,36.6970867,49.11791114,50.3100051,57.39158922,77.73545267,89.06965934,90.06961507,98.08510767,99.13581293,88.48113676,86.46597336,38.44231062,1.141289438,0.082712479
1644,0,0.228623685,4.311208899,19.31900625,26.35893693,27.16720012,36.81841345,49.01901454,50.08796622,56.62294644,75.78521199,90.218474,90.84268544,99.0623645,99.91367289,90.45944736,86.53510156,31.97744246,1.114464258,0.07945239
1645,0,0.108788657,6.303303598,21.06020424,27.68968145,29.81572706,36.87907981,51.25882696,50.87629053,58.14078745,76.08256011,88.00305007,90.44117647,97.37879492,99.28468549,85.4342616,82.90239996,20.96758499,0.630663504,0.047060262
1646,0,0.10145459,4.465835472,18.94756142,27.48056699,29.03886603,38.13184013,51.77267102,52.56497367,60.72823898,78.68686198,90.99602171,92.56258716,98.68297442,99.56474232,79.87315574,66.76640516,10.71178174,0.214601433,0.058061362
1647,0,0.212772443,4.344549554,19.65797897,26.58619113,29.63631941,39.56258094,51.6646849,53.46040913,62.64104929,81.05929485,93.13608896,93.50131905,98.84816691,99.86839643,89.33322037,86.64187435,28.87486664,0.792562109,0.073340667
1648,0,0.182740496,4.042293118,19.37570492,26.0116767,28.18472794,37.5191099,49.72700138,50.74255624,59.24494649,76.45926024,88.95194055,91.35592812,98.81013468,99.8474964,88.75936468,83.75051566,20.94802622,0.251790886,0.089842318
1649,0,0.11949398,3.794358396,19.75491541,26.95503734,29.2744633,37.75631537,48.29345531,50.69523648,58.82574195,77.29814454,89.99873226,92.48108953,99.42730163,99.93842402,96.44823955,94.8877942,46.45389422,0.943258529,0.164199588
1650,0,0.158293607,4.022735607,19.82214888,26.10882487,30.27099528,37.30225972,47.80509112,50.12861268,57.17432614,75.99804406,88.2784038,90.71397601,98.86024063,99.79424117,91.90581087,88.84102987,32.75132275,0.437128487,0.033614473
1651,0,0.233467791,4.676012156,18.7703094,24.70169677,29.07620264,36.6576476,48.30073528,50.73345628,59.92744303,80.01355588,91.69509022,93.52908862,99.15691092,99.87865909,93.74218981,90.51784804,36.91815272,0.964487121,0.086175284
1652,0,0.098765432,4.353127144,19.31351928,24.70781893,27.38424021,35.66029265,48.28617535,49.9083938,58.89611493,79.36299042,89.78623475,93.60456713,99.50980688,99.87049297,97.3868629,96.53895275,56.73037647,2.503886603,0.115511551
1653,0,0.114289207,4.336878132,19.22503361,24.57796068,28.9186888,36.0861705,48.62894028,48.23339562,56.64478633,74.58662594,86.8076475,89.89127613,98.7365708,99.8871107,94.85784486,95.01140528,53.50464868,1.345253299,0.075785356
1654,0,0.248135925,5.05648956,19.34217345,25.56256668,28.16517667,36.71100568,48.66230678,49.08939795,57.5202019,75.42513405,87.34462183,89.88765402,98.75580293,99.91346026,98.22623788,98.68475333,72.06645328,2.843468983,0.094353495
1655,0,0.253619875,4.828871776,19.47995732,25.90038314,29.60463344,36.39374894,48.41782135,49.99029338,57.54590237,76.49789615,88.01924551,90.84947247,98.9399272,99.91850238,98.30907521,99.24470383,73.86425835,1.31138546,0.066617773
1656,0,0.231634275,5.589525537,19.44261093,26.1100442,29.82728213,37.25399791,50.41799122,51.11322769,59.51551845,77.63341039,88.93564102,91.83031591,99.21171171,99.92072233,98.50764334,99.06768838,71.95122695,1.510673235,0.077618873
1657,0,0.17558299,4.715804914,18.93430879,24.98277702,29.07117817,36.7485264,47.91489723,50.00181999,58.68802931,77.352112,89.43126732,92.5145734,99.16812054,99.91850238,98.43381223,98.76847291,73.62597165,3.31534827,0.057450189
1658,0,0.20290918,3.984290756,19.29888736,25.55981269,29.57367877,38.76155694,49.19738407,50.83416244,58.82210197,76.70144394,90.19311919,92.16777644,99.4423568,99.91005077,97.26107613,97.20752748,65.36808413,1.9247066,0.051949639
1659,0,0.061728395,5.258062935,19.38911751,26.75628715,29.40710258,38.11667354,49.68756825,51.28248684,59.341406,76.80094658,88.53983854,91.60343499,99.08722661,99.92737924,97.13147989,96.09377851,48.95900015,1.257735101,0.024446889
1660,0,0.179240969,4.429165139,20.87030925,27.3214449,29.73484157,38.30534592,47.83117766,50.09281953,56.15884581,71.63580825,85.47953806,87.39684514,98.2837204,99.75550713,92.64714782,91.12815162,41.07361683,1.01502159,0.053916283
1661,0,0.192519252,4.400916577,20.39689072,26.29660113,29.20042676,37.54130306,46.1907593,49.73064136,56.04115606,74.19844834,87.48256856,89.28336422,98.18314304,99.56972198,89.15779751,85.77434541,26.14364775,1.086419753,0.056839017
1662,0,0.163182985,3.830216355,19.12025606,25.93626467,28.60305297,37.14297848,45.6708486,48.6698297,55.72993763,72.1199645,85.26583318,86.74543527,96.75639455,99.1005077,87.82997059,82.84680411,20.45785703,0.544429203,0.048893778
1663,0,0.11766499,5.095088717,20.24691358,26.58862978,29.9064167,36.94520614,48.27223103,48.97170521,56.70484603,71.96233403,85.19807313,86.60360159,96.06879607,98.61899517,89.66061897,88.36055231,36.64746228,1.000457247,0.044615573
1664,0,0.081285906,4.800146681,19.84514556,26.54412437,30.03527337,37.16791131,48.02288335,49.85136742,57.39886918,73.85918418,86.1164269,89.14703474,98.34529638,99.95774197,98.03379286,98.43298794,62.25880201,1.792252022,0.050727295
1665,0,0.062795306,4.636800314,20.98399634,28.79378144,32.44871209,38.6371909,48.31347521,49.9466136,57.99433558,72.74603309,85.74455626,88.42431889,97.65561016,99.79424117,95.73978714,96.75728273,57.30528883,1.502210029,0.079649054
1666,0,0.344701137,6.221733284,20.61758878,28.36039652,32.84984492,39.6770123,50.57693708,55.23126016,61.89788638,77.09373434,88.58188097,90.55351979,98.10382194,99.56836443,90.60105784,91.08325851,54.39396704,1.660722451,0.050116123
1667,0,0.184574013,5.15268111,20.75602005,27.47508002,31.41838134,39.75381562,49.98968672,52.99085151,61.52054163,77.51752199,89.95405949,91.88165438,98.74976607,99.8478711,94.95588289,94.80453299,52.50906874,1.586953208,0.126512651
1668,0,0.321902149,6.113371238,21.7094955,29.30772748,32.12309189,40.44626174,52.9411051,54.02278628,62.92982116,79.53365367,90.05519178,92.08386407,98.4119815,99.59211339,90.2969532,88.08611567,48.12376162,1.798333637,0.149737196
1669,0,0.166850018,4.575846474,20.73708276,28.09584626,32.04755373,40.0137106,52.8094591,53.76374093,61.52539494,78.61804176,89.62022107,92.48446307,98.3271858,99.31059047,89.12685637,85.80103861,32.64990093,1.118731901,0.073340667
1670,0,0.061117223,4.832246839,20.44187752,27.34217345,32.00145959,39.63636584,51.74173118,52.35203475,60.68493482,77.66972077,89.54777874,91.96674897,99.1551043,99.86565159,95.00066569,93.12771482,43.79942082,2.386831276,0.071507151
1671,0,0.153025453,4.704192641,20.82121628,26.69166286,30.60025543,39.33261519,49.76522119,50.87784222,57.77136063,75.86462943,88.7062403,90.74167751,98.73467392,99.56655337,92.4456252,88.38107401,44.24203627,1.637555251,0.036761102
1672,0,0.09045349,3.526002353,18.00396281,24.60844383,28.4980948,37.50940329,48.91831881,49.91142712,58.46417045,75.97523632,89.16443806,91.02379127,98.45999674,99.62358238,91.55503504,89.20442136,43.15696649,2.05011251,0.041559712
1673,0,0.138393538,4.581347024,18.36793172,25.29222161,28.8633461,37.15025844,51.75507777,52.58984688,60.94724453,79.39136367,91.43075005,94.18529541,98.77330539,99.66797264,85.98358771,78.89053362,23.10867246,0.804145709,0.070284806
1674,0,0.184574013,4.983580041,21.40569613,27.80064015,32.10973937,38.76556808,51.46994589,51.90067704,59.94564294,76.93798333,89.40711987,92.53986607,98.68637903,99.35912177,91.39988623,87.41592167,38.61362597,1.312604786,0.131402029
1675,0,0.397261948,6.250458379,21.97713763,28.49260783,33.33150885,39.18986144,51.49542576,50.16379917,58.89846407,72.87796081,85.93592476,90.04763083,98.41920798,99.91065446,94.44608781,92.6247907,49.06934918,2.194246792,0.146070163
1676,0,0.089620485,5.011763553,20.8870599,27.99512269,31.79515318,40.34130894,52.33747482,51.04952802,59.33291271,73.87729476,87.90937464,90.40805511,98.53666488,99.65831366,95.61189044,94.24882914,56.79256211,1.918000305,0.100480345
1677,0,0.234078963,6.327198314,21.82373793,28.91747248,32.30675667,39.99975733,52.61229343,53.32512315,60.14948191,74.88471454,89.44759807,92.39234767,97.06906104,98.52821922,96.38953777,97.01635955,65.23687892,3.019051974,0.103288107
1678,0,0.176628774,5.138124924,20.5858863,27.5067825,32.93644262,39.5456361,52.98417821,54.86665534,62.28736441,76.96696026,90.41467199,93.77258274,98.31450839,99.08058606,97.71082228,97.71894489,70.49108368,3.840877915,0.163182985
1679,0,0.265203475,6.094990687,21.72717574,28.47858558,33.32542723,40.02523721,52.83372564,53.47369313,61.63277439,75.20969245,88.02467869,91.73795193,99.11861828,99.92979993,98.01261181,98.25402218,69.58451456,3.868515478,0.154626574
1680,0,0.176017602,5.98459846,21.81740588,28.13172779,32.40847432,39.68671892,52.01472979,51.60037856,57.73290084,72.81601459,86.37540824,89.8622992,98.28732476,99.83579738,97.70639426,97.9371161,57.97957628,3.078798964,0.137513751
1681,0,0.153025453,5.598715812,21.76995477,27.62810547,32.16992033,38.61003861,52.48853406,53.15343736,59.99478269,77.08935985,89.58520728,93.07522763,99.49229998,99.91588095,97.74875637,96.32301196,52.18716659,2.028959,0.135680235
1682,0,0.199853319,6.6703337,21.97835696,27.19646395,31.36168267,38.48006503,52.29542126,53.22623699,60.05666238,75.7396664,88.89144406,91.33770805,97.94707809,99.68306479,93.79712525,90.47780825,48.05935657,3.563481177,0.128051171
1683,0,0.187629874,5.617096363,21.32296906,26.32037799,31.26193517,37.82365503,49.87745395,51.01555485,57.10281735,72.06985856,85.67513236,88.5677121,97.67279006,99.41298217,93.65052469,93.74772501,49.86252096,2.570698778,0.102676934
1684,0,0.20057918,6.31096443,21.43075419,29.15891261,32.40847432,39.09400859,50.16743915,52.80399913,60.03664248,73.20051803,85.92143629,87.96068796,96.27827515,98.83609318,82.08022174,75.61211458,18.75506783,0.793171773,0.117345068
1685,0,0.099009901,5.775781786,21.09434537,29.05654626,32.50744998,39.46575326,51.48207916,52.57832027,58.51175851,73.0846549,85.47953806,89.31415221,97.76099629,98.83850793,78.86796781,76.19027397,15.00198141,0.682213077,0.14545899
1686,0,0.084743179,6.705224978,21.80460296,29.57902759,35.16963877,41.63592904,56.03326943,55.91800335,61.9409595,76.84608029,88.23846238,90.96750494,98.15634263,98.7866281,82.11653212,76.01494819,18.03688462,1.229690596,0.198630974
