FID,0eg20,12eg20,24eg20,30eg20,39eg20,46eg20,53eg20,60eg20,67eg20,73eg20,81eg20,88eg20,95eg20,102eg20,108eg20,116eg20,121eg20,129eg20,135eg20,144eg20,150eg20
3183,-0.023078926,-0.011164468,0.010615118,0.034144372,0.044472605,0.064751163,0.081796303,0.098369658,0.111974105,0.143279687,0.197102711,0.262801319,0.26333496,0.274286717,0.255074918,0.19728443,0.184867173,0.094272554,-0.006010896,-0.025121199,-0.00162951
3184,-0.019899486,-0.012687958,0.007826539,0.030348878,0.045933884,0.066048674,0.083167411,0.095792376,0.112660527,0.140716657,0.198549509,0.258349389,0.265216768,0.269803315,0.256702065,0.202344999,0.192736983,0.101613015,-0.008029807,-0.023215983,0.000942371
3185,-0.018978655,-0.011151987,0.010996477,0.032455284,0.046802837,0.067543134,0.082201153,0.093245998,0.111699641,0.138367593,0.198963225,0.248868734,0.251980275,0.251261353,0.242550254,0.16704382,0.141365379,0.041622642,-0.017211577,-0.028020091,-0.002148026
3186,-0.020533742,-0.011776904,0.000552437,0.036135249,0.048606448,0.065259688,0.079788066,0.094522625,0.11703863,0.143601716,0.201251805,0.258669019,0.263297379,0.257381827,0.235222489,0.147546962,0.127495319,0.029642422,-0.01594183,-0.022934431,-0.006728723
3187,-0.020320054,-0.010590949,0.00041046,0.035411488,0.047789291,0.068686582,0.086091004,0.090082765,0.114551045,0.142749399,0.196578741,0.247883201,0.244020864,0.245428443,0.230338633,0.147022367,0.126158714,0.035163525,-0.016143452,-0.018064111,-0.006194796
3188,-0.021326721,-0.016065974,0.003029349,0.033840697,0.043948215,0.065461695,0.079089366,0.08963193,0.107893519,0.136215895,0.193247885,0.253756911,0.245832235,0.254777342,0.239572555,0.151156664,0.134499624,0.044198681,-0.011068712,-0.02177337,-0.004611976
3189,-0.022039708,-0.012403031,-0.000444592,0.035454731,0.045562882,0.063861839,0.079761274,0.090382859,0.104384162,0.135602564,0.184585258,0.24265033,0.241289869,0.245579928,0.236290812,0.170967579,0.143373609,0.045799334,-0.01473699,-0.022239435,-0.0043131
3190,-0.021792945,-0.017262377,-0.000263499,0.033319723,0.041060772,0.059046011,0.075034171,0.091316923,0.109426573,0.141257882,0.198803976,0.248229176,0.259596944,0.258198172,0.242833033,0.181010753,0.157550812,0.067155272,-0.011624078,-0.024263915,-0.005945746
3191,-0.022771141,-0.013626499,-0.001973383,0.027578196,0.043355323,0.059504032,0.075243331,0.086077578,0.104146227,0.1342749,0.187657848,0.248177558,0.254670113,0.262949169,0.245982915,0.183582693,0.162824303,0.064553313,-0.014639429,-0.023170499,-0.002494523
3192,-0.023836838,-0.01477905,-0.005679883,0.033261854,0.045369025,0.061554451,0.075829327,0.090491928,0.11069192,0.138142511,0.191639259,0.248654217,0.260948569,0.270410329,0.251915425,0.180813938,0.165695503,0.066193849,-0.008851532,-0.025398083,-0.005426255
3193,-0.020335607,-0.013318486,-0.002991089,0.030105997,0.044296551,0.064422451,0.077750809,0.088426307,0.113436766,0.142523646,0.189620554,0.248098388,0.25963676,0.266680539,0.25113976,0.181761861,0.164607584,0.063185789,-0.010080497,-0.023219863,-0.004296932
3194,-0.022426406,-0.01067373,-0.001068286,0.029715804,0.04801162,0.060568165,0.080547243,0.090757094,0.110694952,0.136274219,0.200805202,0.247085169,0.251558125,0.26127395,0.243791565,0.16913797,0.14925313,0.048927993,-0.01054141,-0.022742145,-0.002773315
3195,-0.01922298,-0.011206161,-0.000280765,0.035192817,0.043379053,0.06173905,0.077087812,0.08967495,0.110276096,0.140424028,0.197644562,0.251372337,0.256274611,0.257992208,0.244970992,0.180460572,0.156973675,0.051477544,-0.007076629,-0.022238484,-0.003941018
3196,-0.019765463,-0.011163196,-0.003410301,0.034563817,0.047166392,0.068259738,0.083833054,0.091206104,0.118048787,0.14623189,0.19923988,0.259529412,0.272224098,0.26841405,0.24284564,0.171747416,0.144449949,0.052655131,-0.011988076,-0.024925957,-0.005831554
3197,-0.019544542,-0.010581643,-0.007017195,0.033858813,0.046159599,0.06772723,0.077510104,0.090228356,0.113705143,0.142879248,0.198141903,0.259639144,0.264190018,0.271209985,0.243712589,0.168125838,0.14867346,0.059355687,-0.008295492,-0.02599127,-0.00630141
3198,-0.021907171,-0.010319769,-0.003533393,0.027751297,0.041268025,0.063639365,0.079612963,0.08660797,0.113351233,0.137508601,0.197946042,0.257524729,0.268377781,0.279437721,0.248246044,0.183609828,0.169818297,0.072831966,-0.004001664,-0.027011793,-0.001800755
3199,-0.022990379,-0.009867437,-0.003873638,0.034135621,0.047773454,0.06747482,0.079915479,0.088087581,0.11077866,0.130688623,0.187599093,0.251824886,0.248597533,0.258722067,0.2345144,0.16013813,0.135835558,0.046415087,-0.009481788,-0.026309391,-0.005235881
3200,-0.024403356,-0.01167695,-0.008483559,0.030217752,0.042384479,0.06660068,0.076311171,0.083679728,0.104299933,0.129175395,0.188033596,0.256874591,0.259055942,0.262226522,0.248476595,0.164749667,0.141606018,0.047369778,-0.017364141,-0.023591604,-0.006017896
3201,-0.022487748,-0.016468903,-0.00824717,0.029896369,0.039193232,0.064361535,0.072551623,0.08722949,0.110611193,0.133017123,0.196068197,0.264285326,0.260351449,0.273180217,0.25945878,0.187423334,0.171503559,0.069478393,-0.00594863,-0.025765557,-0.005144983
3202,-0.024122385,-0.015629755,-0.006087389,0.032266013,0.045223869,0.06921234,0.079518117,0.089039534,0.109948061,0.133222416,0.183813676,0.24213244,0.253339171,0.259856135,0.247491002,0.174717933,0.161367893,0.062951408,-0.005827349,-0.027192054,-0.003557424
3203,-0.021375323,-0.013822067,-0.007462975,0.032318678,0.045337841,0.06560573,0.080939122,0.086313553,0.108942971,0.135774478,0.188985094,0.247293249,0.251540631,0.25377664,0.244253635,0.155203417,0.130459294,0.039552283,-0.018675368,-0.024359975,-0.003438411
3204,-0.027047068,-0.016981224,-0.008256397,0.031565286,0.044667896,0.070392869,0.082330458,0.086116239,0.111709386,0.136011034,0.192110002,0.249804869,0.25525701,0.251396567,0.250796378,0.15386422,0.121676855,0.036653884,-0.018792164,-0.02395419,-0.003945146
3205,-0.023345238,-0.016191075,-0.004421516,0.033313666,0.042502712,0.063194327,0.084875308,0.093310483,0.120406196,0.143773526,0.206708401,0.265204072,0.279189736,0.276940644,0.273425221,0.199305594,0.1817763,0.085209742,-0.008935298,-0.022419402,-0.004595657
3206,-0.022227129,-0.014617901,-0.004106571,0.03360489,0.043738816,0.060657952,0.08166606,0.089811951,0.114931539,0.145832345,0.207926333,0.25865832,0.270880401,0.275501341,0.264207035,0.194756895,0.173296198,0.075645939,-0.00857337,-0.023871316,-0.003882054
3207,-0.022469159,-0.011819616,-0.004187034,0.032869857,0.044334613,0.07031665,0.086074516,0.087890185,0.112434842,0.137564167,0.192921445,0.243015856,0.255910456,0.260923296,0.262412727,0.193180323,0.169364452,0.073604248,-0.007067053,-0.021051938,-0.001276242
3208,-0.018953774,-0.01320487,-0.005377268,0.033093292,0.046926901,0.065626509,0.082031876,0.081888095,0.11287386,0.137321085,0.19201684,0.237033412,0.250377506,0.250490934,0.251036108,0.183301181,0.162490934,0.067500725,-0.012941884,-0.022013653,-0.000605225
3209,-0.018402899,-0.01350385,-0.005658426,0.030454123,0.042324033,0.066785254,0.075580619,0.083864279,0.110811099,0.131199807,0.182646737,0.23492673,0.246275753,0.244215161,0.259813964,0.191796005,0.167004198,0.061904345,-0.011835231,-0.024927378,0.000690082
3210,-0.020544903,-0.014208181,-0.004596067,0.030938698,0.039930664,0.062355749,0.074803837,0.087493867,0.105327442,0.131288812,0.194335818,0.245280564,0.273079634,0.263483018,0.268844187,0.190751791,0.17421031,0.078289106,-0.004048274,-0.026136439,0.00482083
3211,-0.02068446,-0.014135586,-0.000388919,0.027108885,0.041897733,0.062847853,0.080552429,0.088868134,0.112971842,0.133376941,0.18759726,0.234346107,0.261119395,0.251376987,0.253816485,0.182886049,0.170185581,0.083759524,-0.003132064,-0.023132516,0.003036557
3212,-0.018683579,-0.012240123,0.001368384,0.031205155,0.043267068,0.064553075,0.07412903,0.086932912,0.113864996,0.137373403,0.186517313,0.232663542,0.246143684,0.247297987,0.239723653,0.169459969,0.154539272,0.058829028,-0.00754256,-0.022318985,0.001769865
3213,-0.017315026,-0.015220691,0.005365815,0.035821307,0.038131956,0.064734019,0.079631746,0.083630465,0.110545151,0.139292806,0.193378657,0.239241987,0.256050646,0.250572056,0.245415896,0.181092069,0.161517069,0.063755155,-0.004143118,-0.028914535,0.00147841
3214,-0.022293685,-0.011201771,0.002117657,0.034207132,0.041674253,0.069992363,0.082966521,0.086517483,0.108759761,0.140604004,0.185923159,0.238990754,0.247326329,0.233331993,0.227936551,0.150728747,0.127319917,0.047022551,-0.013256242,-0.02509135,0.000212916
3215,-0.020724351,-0.012171845,-0.000213304,0.033394892,0.047446068,0.066125065,0.085831903,0.0899157,0.11096096,0.140821368,0.190256149,0.240456522,0.253471524,0.241451889,0.23874028,0.181404203,0.156306699,0.062045999,-0.009783182,-0.02226435,-0.001851507
3216,-0.021248013,-0.015165105,0.000781028,0.028588133,0.041795228,0.070581913,0.079757661,0.086857677,0.111520007,0.14888005,0.203290895,0.252105594,0.282055825,0.269035906,0.267088443,0.214406282,0.18619518,0.097380482,0.00340248,-0.022819711,-0.01666699
3217,-0.0225296,-0.01702165,0.000927124,0.032722011,0.045778599,0.072962046,0.084729716,0.089825191,0.114499211,0.145972818,0.197800145,0.25257659,0.275197119,0.26377061,0.273544163,0.218116686,0.194167316,0.102762081,-0.003467179,-0.023251181,-0.02743124
3218,-0.022013674,-0.013485076,-0.001253947,0.034752015,0.044441946,0.072518438,0.077302642,0.087056592,0.111166023,0.139639691,0.195225388,0.243774191,0.26587826,0.246777534,0.266274542,0.208617389,0.181143478,0.098843805,-0.000869636,-0.02536869,-0.024209581
3219,-0.022730989,-0.012832587,0.001650709,0.034685303,0.045234442,0.070673063,0.0777677,0.083383895,0.114644147,0.142903328,0.199321255,0.252519906,0.275755316,0.248985022,0.270819932,0.204362229,0.17327641,0.07691554,-0.002624423,-0.030104548,-0.023174345
3220,-0.019384777,-0.013340052,0.002725158,0.031095052,0.040698353,0.061186731,0.075065956,0.082923099,0.11051511,0.135520622,0.192307591,0.238039076,0.259801716,0.234468222,0.251094282,0.18494454,0.145436555,0.064916261,-0.006726386,-0.027852179,-0.025190527
3221,-0.019825753,-0.010628354,0.00274264,0.035854928,0.046244409,0.069869593,0.079407252,0.084451519,0.115789838,0.147116095,0.194448099,0.248077244,0.275853187,0.247781873,0.259197116,0.206430361,0.174196258,0.092736818,-0.005201309,-0.022265019,-0.029368931
3222,-0.019956408,-0.013948016,0.004796066,0.035299949,0.050360154,0.067060567,0.084182225,0.08457125,0.114781208,0.144044414,0.192342594,0.24077262,0.256948501,0.239971936,0.257804215,0.198689148,0.16560851,0.088024311,-0.008671978,-0.023284435,-0.027718328
3223,-0.020941969,-0.012934674,0.004760189,0.035951849,0.045727946,0.073326029,0.083217964,0.089735553,0.115801312,0.148419708,0.200507328,0.239157021,0.264609724,0.240899295,0.261834502,0.193601057,0.165860593,0.076034755,-0.009396283,-0.022705765,-0.031635646
3224,-0.019870102,-0.014327141,0.005836547,0.035809241,0.048994459,0.072527468,0.084538542,0.089073747,0.117376655,0.148825392,0.202365473,0.239164889,0.257039666,0.239837572,0.263023794,0.190473005,0.164973676,0.075004607,-0.006243131,-0.02435114,-0.030188194
3225,-0.020674348,-0.012495058,0.000880724,0.02943938,0.046321858,0.061050344,0.084386073,0.088769227,0.118485458,0.15120244,0.210464373,0.253010392,0.269589037,0.251501828,0.272210062,0.20284982,0.171090394,0.08047656,-0.010154617,-0.024292585,-0.033331733
3226,-0.025499174,-0.012721749,-0.001943255,0.030380987,0.041841514,0.067829877,0.083638616,0.086251959,0.122948959,0.149758697,0.208231837,0.252095997,0.266256362,0.250940442,0.268436283,0.18516019,0.142495662,0.050256554,-0.017822035,-0.027621223,-0.032052927
3227,-0.018160595,-0.014054531,-0.00344169,0.031441294,0.04418185,0.069063403,0.086331844,0.09045995,0.121441871,0.154306635,0.209218904,0.252093434,0.276385009,0.251671702,0.262731373,0.185730129,0.154860198,0.058033548,-0.011491673,-0.029247953,-0.032752488
3228,-0.021400323,-0.012462196,0.005228393,0.029059416,0.044353921,0.070486389,0.080232888,0.086083449,0.113544501,0.146275401,0.2021745,0.246471152,0.266198069,0.242214099,0.259215772,0.197849125,0.176094964,0.083094291,-0.002451226,-0.022962881,-0.033355821
3229,-0.019127868,-0.013870789,0.004263307,0.025366358,0.038855813,0.065845452,0.076471843,0.083066992,0.11224585,0.158767477,0.213034436,0.257912904,0.278842717,0.249462247,0.258177251,0.186392725,0.149581626,0.058977947,-0.010411461,-0.020161143,-0.032513153
3230,-0.019275874,-0.013743396,0.002299126,0.026061419,0.042554624,0.063366905,0.076636024,0.07952676,0.109302655,0.156644121,0.205117226,0.247558504,0.274199486,0.245430171,0.253986925,0.180393472,0.145821556,0.057425961,-0.009330194,-0.024802158,-0.03370706
3231,-0.018792739,-0.014961049,0.000870703,0.02249055,0.035416167,0.052048385,0.082463607,0.078659855,0.110373937,0.155122951,0.205554083,0.242468104,0.254108131,0.230289057,0.241102397,0.182812735,0.160004631,0.064305067,-0.009221965,-0.025487743,-0.031889945
3232,-0.010415017,-0.011439246,0.007602466,0.029410951,0.046417657,0.059774294,0.082556814,0.113102481,0.123126745,0.145645931,0.213333964,0.255882055,0.267450511,0.278034896,0.266900063,0.209464028,0.189446032,0.068864912,-0.006733266,-0.023646889,-0.003837593
3233,-0.014060826,-0.014161726,0.006079785,0.031331584,0.042060442,0.056792114,0.080941513,0.104151592,0.122007847,0.134285584,0.2122536,0.263526678,0.261304468,0.276734918,0.262275726,0.197012022,0.187758729,0.064203344,-0.008129271,-0.02296206,-0.001586708
3234,-0.014353773,-0.013413441,0.000705733,0.034219712,0.040654164,0.058812961,0.0833221,0.107985377,0.122686967,0.146517545,0.222569957,0.283986062,0.282653689,0.290089577,0.271179974,0.201805741,0.189742744,0.07438758,-0.004479496,-0.023249421,-0.000246416
3235,-0.013780453,-0.01091083,0.005164658,0.030312687,0.040594231,0.056931619,0.084329829,0.10325408,0.125686422,0.149753883,0.219695628,0.278392196,0.27570948,0.282056153,0.252668232,0.168182895,0.152006745,0.041860577,-0.017122801,-0.023288971,-0.000590937
3236,-0.013857463,-0.012595829,0.001714341,0.03307103,0.039955933,0.057562243,0.0827507,0.106312923,0.129001305,0.155960202,0.226254389,0.285483479,0.276060939,0.276501864,0.254604518,0.141615912,0.119818404,0.020768283,-0.018495532,-0.022092162,-0.003490293
3237,-0.012254585,-0.009878393,0.005355701,0.032944847,0.042423487,0.053940639,0.08301013,0.103947543,0.129893392,0.161820903,0.229441732,0.281911254,0.264867038,0.258461177,0.233118698,0.124370366,0.109292902,0.020746846,-0.018539703,-0.024643715,-0.003117522
3238,-0.01374609,-0.008796701,0.0047389,0.030411288,0.039718103,0.057321966,0.084325857,0.110204928,0.128669471,0.15487653,0.226835966,0.286940038,0.288181841,0.280822366,0.260745883,0.176246256,0.156963229,0.04832831,-0.012826676,-0.024123413,0.00188123
3239,-0.012392007,-0.011203748,0.009243669,0.029928822,0.042929277,0.05770028,0.083219148,0.107253321,0.124891765,0.158849955,0.227382049,0.286975086,0.285797775,0.281734198,0.255454898,0.175545126,0.156830862,0.046064574,-0.015017849,-0.026165953,-0.003538402
3240,-0.012624376,-0.013250278,0.004885579,0.027947059,0.041727785,0.059687093,0.080583967,0.105398402,0.123162113,0.15249601,0.22574012,0.288698733,0.294685602,0.281375319,0.265678495,0.192508399,0.187567711,0.07241112,-0.010247736,-0.02667626,-0.00235332
3241,-0.015348065,-0.010892203,0.007605686,0.025958367,0.037926812,0.062287219,0.086117052,0.101604842,0.117666021,0.14655599,0.215663746,0.28522709,0.280469179,0.281120062,0.263482869,0.195651755,0.18543075,0.073722154,-0.010922846,-0.022495896,0.000474266
3242,-0.016833413,-0.012924071,0.003194326,0.026186191,0.040471446,0.058400244,0.082905725,0.09822394,0.114953749,0.141725615,0.213003024,0.271750867,0.275624186,0.264717489,0.264670044,0.202064231,0.195846617,0.089041725,-0.00058551,-0.024646783,0.0001843
3243,-0.017998431,-0.012518932,0.004278968,0.021910962,0.03363857,0.04800804,0.073736548,0.09389136,0.110122301,0.138966978,0.210234344,0.276011139,0.288935274,0.269989878,0.267543554,0.209564164,0.205689698,0.1207719,0.008845558,-0.023538901,0.00101846
3244,-0.017821062,-0.014224498,0.002924766,0.018570589,0.027854478,0.037633181,0.065535046,0.090594165,0.104730152,0.14077054,0.213091925,0.280761927,0.285429001,0.26813224,0.254428118,0.176816031,0.161470637,0.051777996,-0.008286396,-0.024862461,0.00136907
3245,-0.017932665,-0.015345617,0.00342782,0.01948899,0.029428534,0.041986886,0.072728001,0.092690632,0.111052141,0.143210173,0.215044707,0.289411545,0.301030278,0.276352495,0.26414153,0.1876899,0.169659391,0.058534507,-0.009319415,-0.024659313,-0.002121712
3246,-0.015363771,-0.010922741,0.005428972,0.021031724,0.035552543,0.049825359,0.072318338,0.096725225,0.113967605,0.145950973,0.221641377,0.294540018,0.306382835,0.286027282,0.26900062,0.179282293,0.155513406,0.04911549,-0.011975383,-0.020461941,-0.004217758
3247,-0.01249007,-0.012241911,0.007130255,0.026193794,0.036781836,0.054789618,0.073826231,0.098899975,0.116529562,0.142179251,0.215303749,0.285596281,0.299744815,0.293737918,0.277853459,0.198649287,0.182803959,0.073863186,-0.006470636,-0.022049302,-0.001530213
3248,-0.014972386,-0.010855376,0.006269257,0.022943161,0.037643846,0.054765675,0.071323752,0.095674567,0.116547704,0.142339036,0.21004343,0.280011952,0.292265654,0.281173587,0.274332941,0.211349443,0.206210256,0.10291373,0.000495387,-0.022944674,-0.000474311
3249,-0.020758774,-0.011621869,-0.000301064,0.021881523,0.035448123,0.048996996,0.075217925,0.090324923,0.106519453,0.13436988,0.202555329,0.269647896,0.287912995,0.2822963,0.274450302,0.211761728,0.20487614,0.096317135,0.006748834,-0.025766699,-0.001055
3250,-0.016722802,-0.014335283,0.002497516,0.019248487,0.036549501,0.055606265,0.076567493,0.095833771,0.112042047,0.133260459,0.207716718,0.281130761,0.301874578,0.283518642,0.281018287,0.231261477,0.239828169,0.17452535,0.029223271,-0.023237476,0.001512376
3251,-0.013142821,-0.011627448,0.004987321,0.019992072,0.033167768,0.049879886,0.072107278,0.09217684,0.109450705,0.138655707,0.216686875,0.28783989,0.31046012,0.288746357,0.280390263,0.221267238,0.239955828,0.174160942,0.034013905,-0.024155475,0.00017925
3252,-0.014360147,-0.011206588,0.002352409,0.023453034,0.036851555,0.049930297,0.072332159,0.093622074,0.113195613,0.13711676,0.211120769,0.282914877,0.307301641,0.281600207,0.28132531,0.222624734,0.237687856,0.173453793,0.02498515,-0.023368893,0.002425238
