FID,0ch20,12ch20,24ch20,30ch20,39ch20,46ch20,53ch20,60ch20,67ch20,73ch20,81ch20,88ch20,95ch20,102ch20,108ch20,116ch20,121ch20,129ch20,135ch20,144ch20,150ch20
3302,0,0.016598892,0.089844751,0.1127666,0.222450495,0.216342545,0.342156506,0.41835537,0.504042864,0.715355873,0.766105795,0.852577209,0.860839224,0.894144058,0.744647074,0.81262989,0.84372735,0.640632343,0.512611103,0.633350945,0.049221325
3303,0,0.015293121,0.091743755,0.114778805,0.231085014,0.232365704,0.348843956,0.416349268,0.504882813,0.712155819,0.751065111,0.823959398,0.82472167,0.844348621,0.705547047,0.761461306,0.786056185,0.605870581,0.498804045,0.587658453,0.039216232
3304,0,0.01586833,0.091205645,0.11482749,0.228808594,0.234822178,0.354699707,0.427550459,0.511814356,0.730301905,0.777102518,0.846047926,0.858420658,0.885832453,0.735145235,0.788819695,0.813106585,0.61544137,0.511123943,0.613261652,0.048416615
3305,0,0.016722298,0.090054893,0.11527257,0.225015068,0.231213093,0.349155426,0.4217062,0.513593388,0.73425169,0.791233397,0.858405304,0.875015354,0.90225358,0.748145485,0.810191345,0.830557442,0.628748417,0.516226292,0.6039433,0.05545826
3306,0,0.016445827,0.087458611,0.111223221,0.219406462,0.233430386,0.34552207,0.416992569,0.498905325,0.724178886,0.784387875,0.85289278,0.86390419,0.890789175,0.744736958,0.80499959,0.835201263,0.635656643,0.512783957,0.596180391,0.051112366
3307,0,0.016138268,0.08643651,0.111889267,0.21936655,0.223292828,0.336424875,0.407826948,0.496499443,0.709798622,0.767962885,0.837024784,0.851725245,0.889001083,0.732442904,0.795386219,0.815885401,0.621656466,0.510709238,0.599372053,0.059217453
3308,0,0.016234446,0.084850597,0.108255482,0.214653015,0.218289661,0.341948748,0.414654446,0.484428406,0.706600475,0.763126564,0.836128283,0.846821499,0.891343451,0.733537245,0.793713522,0.821393538,0.622885704,0.517726183,0.592064857,0.060575867
3309,0,0.015935898,0.09108448,0.117927742,0.228315496,0.247088671,0.356707621,0.441977406,0.486045837,0.713818693,0.77361393,0.838897467,0.860799932,0.899580908,0.740421486,0.815612173,0.846404886,0.653443289,0.531931353,0.632524586,0.051917124
3310,0,0.016377544,0.088157701,0.113133717,0.218873262,0.233260727,0.347206688,0.425367403,0.492547512,0.698838329,0.758641291,0.817614651,0.843050671,0.889401817,0.717432165,0.794625187,0.820402384,0.621406746,0.519167471,0.609156227,0.048668909
3311,0,0.018093109,0.090035439,0.112856913,0.219282436,0.227695894,0.345629168,0.44880619,0.482266092,0.704717779,0.7580791,0.82283988,0.85021615,0.898425913,0.727463913,0.801757193,0.826325226,0.637720108,0.517989731,0.611100483,0.046331406
3312,0,0.017442799,0.08506012,0.110135365,0.208083677,0.220543575,0.346021843,0.444321823,0.489175034,0.727827501,0.794732904,0.856057549,0.87982707,0.93208518,0.758453417,0.841558266,0.864492702,0.665737295,0.53876462,0.636835814,0.052350664
3313,0,0.017750883,0.088008881,0.116334105,0.219705105,0.230788755,0.359369373,0.459170485,0.494394302,0.703044939,0.770151234,0.819442368,0.844126177,0.910742712,0.717647266,0.78308177,0.802827263,0.605847597,0.523782778,0.606187916,0.054050589
3314,0,0.020405912,0.087077141,0.110566282,0.210229921,0.214779043,0.3407547,0.432635307,0.489901733,0.707462645,0.793100309,0.85140543,0.87285471,0.937726831,0.746004391,0.76254921,0.77084837,0.585578537,0.510773039,0.592187881,0.064727926
3315,0,0.018685436,0.089845848,0.115212488,0.216079473,0.246393442,0.351937771,0.451500082,0.48898344,0.703951216,0.776145935,0.824618196,0.849235773,0.905888271,0.721767521,0.779475546,0.805907393,0.612922382,0.510335636,0.591528893,0.054561901
3316,0,0.01897583,0.090291071,0.113608837,0.21766572,0.242829275,0.344238377,0.447176361,0.481032419,0.69515667,0.769316816,0.821367693,0.852484798,0.902055359,0.713344812,0.776546478,0.811790562,0.630932426,0.519989204,0.594085741,0.041050005
3317,0,0.018370867,0.091647196,0.117256212,0.224238014,0.263615942,0.358454847,0.461964893,0.502782202,0.714023018,0.770793867,0.819159985,0.836530685,0.883032799,0.701843357,0.751081228,0.786911821,0.614608335,0.518305492,0.584080219,0.041236067
3318,0,0.018548965,0.090934801,0.11697588,0.227205515,0.242017078,0.35567956,0.459159231,0.490638351,0.716813326,0.783550406,0.8382586,0.874345446,0.926097345,0.737781811,0.792632914,0.84066124,0.651235533,0.51910038,0.616418457,0.04287529
3319,0,0.021403503,0.093138742,0.120040941,0.229458523,0.241569138,0.361071444,0.451931381,0.4961514,0.712665558,0.784432697,0.830847931,0.857012892,0.89546628,0.72160244,0.774985981,0.82072835,0.641031885,0.52343483,0.610297632,0.041653681
3320,0,0.02147789,0.089669275,0.117676735,0.230519772,0.254675865,0.354697084,0.451338768,0.494862032,0.707984114,0.779864788,0.823360395,0.854158783,0.914323521,0.720821142,0.769249916,0.809561491,0.633875132,0.523225451,0.600459242,0.043471384
3321,0,0.020511723,0.087472105,0.116910028,0.226976824,0.239065409,0.355523825,0.438534546,0.486128283,0.698431301,0.765633535,0.813893747,0.839136791,0.890199709,0.694933128,0.707304716,0.745551014,0.579458809,0.495125389,0.575786638,0.055002308
3322,0,0.019893217,0.085894632,0.117972517,0.227570295,0.234357882,0.366418982,0.434537363,0.493763161,0.701152229,0.782496929,0.834087658,0.861342287,0.908896494,0.720420027,0.728441191,0.760132122,0.593395042,0.509695768,0.596583509,0.054686689
3323,0,0.022186279,0.088404942,0.116638327,0.225166512,0.213849068,0.374692202,0.436148405,0.494454432,0.71533308,0.798367691,0.840786791,0.865190125,0.902474785,0.724619913,0.744517469,0.792614937,0.60566411,0.519253874,0.610506821,0.055440998
3324,0,0.025216389,0.089900064,0.121527147,0.23823638,0.22639904,0.381371737,0.441360664,0.501739597,0.725113964,0.804366159,0.846033621,0.876434469,0.916412449,0.75399332,0.771622849,0.808616209,0.63212862,0.545658398,0.627219343,0.055822611
3325,0,0.026020241,0.088637447,0.123309183,0.238393021,0.23840003,0.396674395,0.455433798,0.523639679,0.740398884,0.815419626,0.838087606,0.860671282,0.898188925,0.725503349,0.728309107,0.770083427,0.589755201,0.544624805,0.600129652,0.056368828
3326,0,0.026122284,0.086097431,0.122333574,0.234877586,0.214693499,0.394050169,0.454090071,0.525405073,0.743145514,0.822357178,0.845534468,0.863305855,0.899685907,0.730885363,0.744696617,0.77853961,0.60181427,0.548380232,0.595255661,0.044678926
3327,0,0.025634861,0.085401821,0.120707178,0.236220884,0.223440599,0.392386675,0.426697159,0.51013298,0.724551296,0.806539774,0.838795757,0.848715067,0.8960711,0.732420349,0.742876387,0.782061863,0.587128687,0.523078251,0.584417057,0.052297878
3328,0,0.026478958,0.085436964,0.125289154,0.243455219,0.231277847,0.392540646,0.442969418,0.52800107,0.741300678,0.823360586,0.860019779,0.881093597,0.922797489,0.758317423,0.77422967,0.812391329,0.621941805,0.54265132,0.597851706,0.046817017
3329,0,0.024410629,0.084633446,0.130419111,0.241316986,0.218857861,0.38938818,0.441313791,0.528151989,0.748055458,0.842948532,0.870820141,0.873357296,0.937215567,0.770120001,0.765392303,0.809180498,0.62266469,0.554366112,0.58480196,0.056388092
3330,0,0.026982117,0.085647631,0.129696989,0.239211416,0.213423729,0.382699251,0.436531639,0.539875984,0.735415745,0.830031586,0.859042549,0.870232964,0.942686367,0.788827133,0.789324141,0.827553844,0.647458267,0.561401176,0.590835619,0.058040667
3331,0,0.029235029,0.077854395,0.120261669,0.218043423,0.170681238,0.341017151,0.396997404,0.508403778,0.719028616,0.827097416,0.870778608,0.878235245,0.949563217,0.812735701,0.815740681,0.85804534,0.627891827,0.55205164,0.600370073,0.067863655
3332,0,0.02889595,0.081552505,0.132151604,0.225482988,0.187385464,0.341516781,0.40328927,0.509201765,0.712308455,0.818386984,0.883405733,0.87852006,0.941945076,0.819703865,0.813531303,0.844470978,0.614489079,0.549619436,0.589267874,0.062269115
3333,0,0.034841633,0.095465755,0.108099461,0.204608154,0.206685114,0.327516651,0.450944948,0.521828079,0.6901577,0.808610916,0.839396858,0.844956589,0.88256011,0.697453356,0.78324604,0.787222195,0.53960228,0.442647457,0.542939472,0.067592001
3334,0,0.034112263,0.094807863,0.109374046,0.206061363,0.208052444,0.328393126,0.446950054,0.532565069,0.713419199,0.83909359,0.88200841,0.908796501,0.947225046,0.760390949,0.85978837,0.85103898,0.601394081,0.45625186,0.579267025,0.066722107
3335,0,0.03414917,0.097135735,0.108418655,0.214697981,0.222700739,0.352866745,0.474761534,0.561951828,0.752213812,0.852221251,0.889597034,0.904802561,0.949702263,0.74918623,0.831026602,0.82561779,0.588240671,0.469802094,0.571754885,0.071253872
3336,0,0.035283375,0.097504616,0.105148983,0.210093117,0.215477228,0.346390152,0.481755638,0.574509382,0.764587879,0.866787434,0.90671463,0.917752457,0.978589487,0.775415707,0.844658709,0.830326319,0.558268166,0.479969263,0.58185873,0.084634781
3337,0,0.034499216,0.094263172,0.104911804,0.206038857,0.196458054,0.320504189,0.459404469,0.550696754,0.756522703,0.847201872,0.897724152,0.909441137,0.965002012,0.74761014,0.785943937,0.751707458,0.549617195,0.463861084,0.562814903,0.088202381
3338,0,0.033805943,0.095007896,0.10671339,0.208264923,0.188003159,0.319619179,0.456251383,0.544663572,0.750281668,0.843368626,0.910180283,0.916317081,0.985422182,0.757876539,0.819066715,0.796352148,0.53820653,0.450254011,0.576923466,0.091817951
3339,0,0.034330034,0.100839949,0.110171747,0.214018869,0.197719765,0.34133997,0.46685214,0.559967661,0.769557333,0.848937082,0.912000656,0.92051239,0.980154467,0.772657442,0.847227716,0.839049244,0.575782061,0.473910379,0.587134457,0.08300972
3340,0,0.033074856,0.097169924,0.105885029,0.202418375,0.164505053,0.329632187,0.446232128,0.54250927,0.755624723,0.82242403,0.906476784,0.918127823,0.973204756,0.761793947,0.838274431,0.849592257,0.577829599,0.45221858,0.591613293,0.083268404
3341,0,0.031772804,0.099883652,0.113539696,0.218115807,0.193661356,0.34836297,0.448484707,0.561934853,0.775731277,0.82352767,0.909396553,0.926492214,0.967842293,0.767799854,0.861558199,0.864262772,0.635914326,0.459580994,0.626137352,0.078504705
3342,0,0.0329,0.098330545,0.117059708,0.219205856,0.199331999,0.350052643,0.45479517,0.565737724,0.764158678,0.81060648,0.893980026,0.929496861,0.966229486,0.763152027,0.875896406,0.878054762,0.646420336,0.458998919,0.628040361,0.07143116
3343,0,0.033485699,0.09966197,0.117871284,0.218587112,0.200629997,0.345975494,0.445173407,0.556777191,0.763028097,0.800713873,0.887511778,0.918498039,0.957305431,0.752870893,0.862348652,0.870725679,0.677268171,0.455942917,0.641761827,0.068091774
3344,0,0.033425522,0.094388294,0.111670589,0.206016064,0.184031868,0.323100424,0.405041552,0.522149229,0.742539406,0.777308702,0.875916719,0.901433039,0.943469477,0.736784077,0.854513264,0.855589294,0.677624035,0.455447149,0.654098654,0.067809582
3345,0,0.034078598,0.095731878,0.111726809,0.209271908,0.189341831,0.337559462,0.403806973,0.520964527,0.741929054,0.784573555,0.883147335,0.910363483,0.964244318,0.742902184,0.837426901,0.84119277,0.635638714,0.436561108,0.660948229,0.075063801
3346,0,0.033739281,0.095868206,0.113081026,0.208948374,0.184391594,0.334365463,0.407532024,0.520801926,0.736518431,0.785609245,0.88369956,0.904208708,0.965078497,0.74421587,0.827556849,0.832729292,0.600748682,0.434480572,0.665927982,0.078718185
3347,0,0.032463121,0.092746782,0.107559252,0.195936441,0.180706978,0.320279455,0.399984121,0.506594467,0.7348423,0.784138393,0.887722301,0.918584919,0.973538494,0.75828495,0.860069752,0.867919254,0.690294886,0.447971964,0.687922287,0.073469305
3348,0,0.031887054,0.09484787,0.116285419,0.211664486,0.201143456,0.335717297,0.413883543,0.529007196,0.733464193,0.783566618,0.880331182,0.899191427,0.965251923,0.741692638,0.850887012,0.863236618,0.711062193,0.448939323,0.677237701,0.072939205
3349,0,0.032161951,0.095757723,0.121390343,0.219186211,0.195808554,0.34074707,0.422765827,0.544570971,0.752487183,0.798865509,0.8819098,0.905559587,0.969652462,0.757199764,0.874206591,0.888358164,0.738373089,0.484400606,0.705099201,0.071436357
3350,0,0.030980253,0.095367813,0.118862152,0.210517311,0.195101929,0.325183868,0.412010193,0.535358143,0.74319787,0.796950769,0.895083523,0.927929592,0.996398163,0.790550423,0.921180773,0.931037664,0.790617466,0.484210014,0.753071022,0.066397715
3351,0,0.033654404,0.093273163,0.116916752,0.207837677,0.196229076,0.3179636,0.413638306,0.533374691,0.734327936,0.79762187,0.891350794,0.917888927,0.980979729,0.782915258,0.922073555,0.927597952,0.805830956,0.492465305,0.759355927,0.066119003
3352,0,0.030410767,0.094435406,0.11604023,0.210577583,0.189254856,0.312823963,0.423594236,0.530224466,0.723774719,0.781052589,0.869897842,0.904713678,0.958067465,0.765440273,0.894125509,0.898772192,0.782837486,0.477361107,0.830070591,0.061689472
3353,0,0.031140423,0.094777679,0.116571474,0.205806732,0.183218861,0.32685957,0.417017412,0.546767616,0.734128094,0.806166506,0.899255037,0.931615162,0.999871206,0.805563974,0.928321171,0.934566212,0.826378632,0.483064699,0.917196083,0.06193943
3354,0,0.030099297,0.097263336,0.117515564,0.213634539,0.198347092,0.33322463,0.412811184,0.53896265,0.730580902,0.799265957,0.898285007,0.934838533,1.004987669,0.814034939,0.950238991,0.959524679,0.853440475,0.476442385,0.964873743,0.062645245
3355,0,0.030076408,0.099290085,0.119285822,0.216090679,0.194633579,0.334723473,0.421804571,0.543615484,0.714170551,0.794524288,0.887825251,0.918625021,0.999521399,0.813902378,0.949277782,0.961023474,0.851403236,0.493749666,0.972524214,0.060893154
3356,0,0.029309273,0.095423174,0.116338825,0.213316441,0.195872355,0.331253099,0.411306858,0.543075275,0.72311306,0.802559042,0.897905731,0.936839104,1.016352701,0.819909859,0.946936655,0.967125893,0.845332527,0.513406134,0.952419233,0.06548214
3357,0,0.029027939,0.099149752,0.118702269,0.215191078,0.186787939,0.321663952,0.40006814,0.541449976,0.718493557,0.790592575,0.889012814,0.916579771,0.998637342,0.805541801,0.926394653,0.948516893,0.813993502,0.473374891,0.902286196,0.065880489
3358,0,0.028880358,0.101697254,0.121106482,0.216262197,0.194215441,0.319754839,0.411185265,0.543625736,0.70231061,0.787059879,0.878467894,0.89029851,0.981554747,0.785544348,0.905639553,0.91956811,0.780754519,0.477949381,0.866178799,0.071470356
3359,0,0.028550148,0.105213165,0.123809052,0.230282116,0.205263138,0.342155218,0.414140272,0.535722208,0.699341154,0.774882841,0.852588797,0.860179996,0.946058273,0.750216579,0.847115231,0.879226828,0.714622259,0.465716505,0.81824255,0.075009441
3360,0,0.032322025,0.10704999,0.129482269,0.244845533,0.22506175,0.362672424,0.421287775,0.544839478,0.701357889,0.774683189,0.859564829,0.879800606,0.956890583,0.783693171,0.887348795,0.915578365,0.755543947,0.481064844,0.833184719,0.063296366
3361,0,0.03112793,0.104619026,0.126876879,0.244770432,0.222499561,0.356645584,0.435071945,0.548439932,0.70687027,0.804596567,0.885589743,0.909285116,0.995194817,0.830782461,0.927923536,0.956380224,0.782504559,0.50176239,0.874682903,0.063634109
3362,0,0.029649782,0.107910156,0.13499465,0.260049343,0.2553339,0.376292467,0.461573792,0.55995326,0.711545944,0.784800529,0.864703655,0.88327136,0.942515612,0.778044796,0.859578609,0.890110683,0.707373667,0.491877556,0.840411282,0.057276773
3363,0,0.029253006,0.101616907,0.125462484,0.247070313,0.240465498,0.366246557,0.440870857,0.543185377,0.69938283,0.782102871,0.861153746,0.858014774,0.933468533,0.769877005,0.838619471,0.883267069,0.705525589,0.489447832,0.838604927,0.057586718
3364,0,0.029226446,0.102655411,0.125780296,0.243978119,0.253564167,0.368780327,0.453313303,0.541611814,0.695228577,0.76790266,0.832969904,0.827319145,0.894045877,0.719007015,0.763435364,0.808971643,0.600161171,0.454397154,0.799293804,0.06032486
3365,0,0.028337765,0.09546957,0.121523857,0.228595734,0.225198984,0.342680073,0.43566041,0.524405098,0.671717072,0.748275042,0.824705458,0.812023163,0.895367146,0.713006401,0.735437679,0.775921202,0.550347757,0.437639093,0.758213615,0.061382294
3366,0,0.027276039,0.094104815,0.11662221,0.220235825,0.210577965,0.332057571,0.422798586,0.498368263,0.656208801,0.732812643,0.801238251,0.793835068,0.863242197,0.686061716,0.738316011,0.789073992,0.568117714,0.434296799,0.771970987,0.059677267
3367,0,0.028798771,0.093927574,0.118925238,0.214418459,0.192737913,0.317905426,0.419266367,0.485923719,0.65110631,0.728087425,0.79823432,0.783074522,0.855002594,0.682307768,0.736068392,0.781154013,0.574094009,0.445698929,0.75737958,0.051972008
3368,0,0.026272869,0.093699741,0.116116762,0.217735338,0.199277687,0.331743717,0.426214933,0.497029448,0.648068619,0.730766487,0.794986963,0.775791216,0.85573802,0.677355862,0.737195253,0.783450508,0.563895655,0.444626141,0.759271812,0.050001287
3369,0,0.026117945,0.091064501,0.119770288,0.217988348,0.204568291,0.330498219,0.411843586,0.48437109,0.628240108,0.7009902,0.764296103,0.754068136,0.832201052,0.652073193,0.69746418,0.745241547,0.514090109,0.426510143,0.737074852,0.050528574
3370,0,0.026766825,0.085173798,0.113339233,0.203691483,0.183260727,0.315704441,0.400210667,0.475859213,0.630795717,0.720093441,0.781445599,0.770234537,0.846160412,0.667266607,0.729048157,0.765498161,0.536151886,0.435235023,0.731189537,0.052887917
3371,0,0.025883102,0.08966136,0.117012119,0.208901405,0.200930262,0.3200634,0.424954128,0.496463013,0.644214773,0.726272345,0.777037001,0.772167158,0.843786621,0.669492006,0.745057201,0.773443317,0.536869764,0.43189373,0.747820377,0.050545692
3372,0,0.02617383,0.086660576,0.113101196,0.205001926,0.190386772,0.321429157,0.413408756,0.499209976,0.65558629,0.728486347,0.786062717,0.7945611,0.862839079,0.683871317,0.747318029,0.778581142,0.541247368,0.442508841,0.734565735,0.049545288
3373,0,0.027594852,0.088823414,0.112712431,0.205493212,0.184125328,0.310949373,0.403896284,0.49651885,0.654965019,0.725911379,0.773851633,0.778791475,0.847555256,0.67621994,0.736217737,0.762269354,0.547240829,0.453519201,0.720122623,0.055521059
3374,0,0.027555466,0.08478651,0.111519194,0.195135117,0.171596861,0.30071311,0.406856012,0.503480816,0.660395193,0.723879433,0.782178307,0.776568174,0.861246824,0.674193239,0.745073891,0.770024443,0.551469469,0.435300303,0.722053432,0.050340843
3375,0,0.025997162,0.0873137,0.114074802,0.208648014,0.177889013,0.309208393,0.409010935,0.504443264,0.668714237,0.72915163,0.790633249,0.786698675,0.8688797,0.678123093,0.743800211,0.767753601,0.549595928,0.446362877,0.717398214,0.058316326
3376,0,0.025244713,0.091204929,0.115326166,0.21455245,0.182257366,0.317210388,0.420066118,0.507228661,0.657125044,0.708139038,0.771356773,0.754270887,0.850795507,0.65185833,0.722322416,0.742438316,0.543591118,0.453073597,0.701039696,0.057277727
3377,0,0.026244831,0.085997581,0.113937855,0.211229753,0.178209352,0.312734175,0.424594069,0.518780804,0.681843042,0.745953035,0.818867636,0.803545952,0.904653978,0.711534548,0.810364008,0.832310772,0.605776072,0.465925741,0.740680742,0.057201433
3378,0,0.024153709,0.084646273,0.110272551,0.211154079,0.164196062,0.320267487,0.422204971,0.522795773,0.681754303,0.745707607,0.821939611,0.818759251,0.898950815,0.71593008,0.802242851,0.830096626,0.638522291,0.469526339,0.724122763,0.058040714
3379,0,0.023406315,0.083640194,0.109499407,0.208970118,0.163597107,0.322757959,0.432553959,0.540864611,0.722262335,0.783430052,0.859086943,0.859415674,0.965782833,0.771079111,0.874972343,0.896273518,0.733300543,0.504867172,0.746200752,0.048648882
3380,0,0.024113798,0.086956167,0.111959505,0.215488482,0.180193615,0.32465024,0.426085806,0.517651987,0.688821602,0.731259632,0.798990822,0.797579098,0.88975153,0.701438427,0.793916893,0.812108326,0.61752615,0.479579449,0.690954447,0.049876356
3381,0,0.022630882,0.087629366,0.120748043,0.227412891,0.206059599,0.352951193,0.446197748,0.544394922,0.712135696,0.750183916,0.824685097,0.829849434,0.917151546,0.718576527,0.820373917,0.846637821,0.672800732,0.492436361,0.69867897,0.051937485
