FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20,0ch20,12ch20,24ch20,30ch20,39ch20,46ch20,53ch20,60ch20,67ch20,73ch20,81ch20,88ch20,95ch20,102ch20,108ch20,116ch20,121ch20,129ch20,135ch20,144ch20,0eg20,12eg20,24eg20,30eg20,39eg20,46eg20,53eg20,60eg20,67eg20,73eg20,81eg20,88eg20,95eg20,102eg20,108eg20,116eg20,121eg20,129eg20,135eg20,144eg20
2188,0,0.802004705,8.72953632,25.10166133,33.8021643,33.2104847,42.56169769,54.91700842,60.83864877,62.7557087,78.87521204,94.17744749,92.29476803,99.25988083,99.54136232,97.50903929,97.02128176,50.72885231,2.046276299,0.072118323,0,-0.011039639,0.068434954,0.074070501,0.173315096,0.19034214,0.298461008,0.416554451,0.52663846,0.655534554,0.766742516,0.844331264,0.84113636,0.905580187,0.747578621,0.775169468,0.814064741,0.644353008,0.439314747,0.560756731,-0.013118255,-0.007161482,0.013895316,0.035579313,0.054657154,0.057891708,0.083004758,0.103144877,0.120443538,0.137338847,0.19941929,0.239193186,0.274388254,0.23256284,0.257987678,0.208115146,0.191442192,0.094645321,0.000171207,-0.021432135
2189,0,0.761520597,8.219044127,25.54944383,33.54801435,34.81542448,44.24033585,55.83853042,60.41926387,63.19857313,81.52104187,95.3721423,93.48501953,99.3830328,99.49044432,95.71331505,94.73210485,46.97332724,3.591801983,0.09045349,0,-0.012446308,0.066254616,0.077014637,0.175011539,0.193120003,0.306872177,0.421097279,0.537364149,0.669769907,0.793040419,0.869255257,0.891980171,0.932395315,0.783578253,0.812614202,0.850954103,0.677778244,0.463885641,0.581403732,-0.013397967,-0.009638659,0.012403224,0.037552413,0.053939372,0.065922432,0.087838031,0.106129684,0.120908014,0.139065102,0.210358083,0.2473322,0.28176403,0.241994202,0.26656583,0.204721034,0.187935725,0.090350531,0.00215427,-0.022211462
2190,0,0.716228801,8.089280463,26.60631001,35.97500381,34.86285958,43.9597681,56.23953505,59.08606771,61.91343605,78.24617112,93.85809754,90.93746416,99.16172857,99.26108374,92.71855824,90.73564027,33.1370218,0.883050538,0.042782056,0,-0.01333704,0.062358093,0.073951054,0.171581316,0.183151293,0.299068737,0.389100361,0.524720478,0.647214174,0.757862186,0.824750185,0.835329056,0.878085041,0.733560753,0.7505795,0.79333601,0.60008626,0.436199236,0.546406937,-0.016552193,-0.008387734,0.014739407,0.03910806,0.055915434,0.066044368,0.086809784,0.101168804,0.115862846,0.134187818,0.199326769,0.232317671,0.265892565,0.230318129,0.252155215,0.188525259,0.166048706,0.06797976,-0.010824328,-0.02401837
2191,0,0.924092409,7.968581512,25.94360616,33.69913123,36.28105472,44.56793419,54.84481545,59.77899081,63.37207891,80.83053945,94.25085632,93.44498242,99.50135528,99.70576816,95.34203693,92.81528307,45.50038104,1.258894362,0.066006601,0,-0.01376152,0.064830828,0.07561307,0.170920753,0.187519121,0.310698605,0.404650068,0.545941925,0.683486271,0.794117928,0.854531527,0.866453362,0.902316093,0.769006729,0.796826124,0.841098928,0.67570076,0.453223515,0.593659449,-0.014161261,-0.00501248,0.014316958,0.037827369,0.053361807,0.072455004,0.088901959,0.099820778,0.118131183,0.136452943,0.211112663,0.235653713,0.273980379,0.235507861,0.261415213,0.193609729,0.172620445,0.082790732,-0.004679924,-0.022827491
2192,0,0.745637683,7.362180663,25.79269038,32.62421699,35.0380101,43.3612803,53.1777039,58.28239794,60.15069524,75.90386902,92.09110831,88.21001032,98.85038782,97.86797545,89.75769856,89.11755762,34.08931565,0.624256837,0.115184786,0,-0.013642025,0.062400007,0.074108553,0.171381187,0.188883972,0.311395693,0.389127541,0.529887342,0.657141018,0.750618076,0.815576839,0.826402187,0.870036507,0.71690793,0.726731157,0.778153944,0.587195492,0.424019957,0.553250217,-0.009147462,-0.004088087,0.015233737,0.037562925,0.054255497,0.068779737,0.085390531,0.099547036,0.114565715,0.127293602,0.188868925,0.21764788,0.235444441,0.215136856,0.233761102,0.174239442,0.153066307,0.065974876,-0.00961309,-0.016122391
2193,0,0.895745515,7.316071954,24.98399634,31.97500381,35.4600742,43.13370693,55.393846,56.95283281,59.13028707,76.78798368,93.25441144,90.22919979,98.84997797,99.38241646,94.06022682,92.5732243,44.19084109,2.498935717,0.070284806,0,-0.011099672,0.06113801,0.076875114,0.167702723,0.179994202,0.30289278,0.385781717,0.535747051,0.662598991,0.77683382,0.836976385,0.835359859,0.903925276,0.744002295,0.749935198,0.804383898,0.630154324,0.421254206,0.596352482,-0.011927747,-0.006482212,0.014219563,0.034171134,0.05053867,0.070769139,0.085848026,0.101553813,0.112546623,0.12729542,0.200910494,0.228168786,0.254215539,0.224524021,0.253173441,0.18656081,0.171660125,0.084717415,0.000593628,-0.017302087
2194,0.000612685,0.784133969,7.073707371,23.97317482,31.10562414,33.78631306,41.49518309,54.84663544,56.99761562,58.45749715,74.46287029,92.48712639,89.03766398,98.43847859,98.91189891,93.26906744,93.57057924,44.55296449,0.872103631,0.050727295,0,-0.012646484,0.061175394,0.079578495,0.174698973,0.190419292,0.313127518,0.394914627,0.528628016,0.659434748,0.757858324,0.812786961,0.805681324,0.869404888,0.714038563,0.731234646,0.785348082,0.602959824,0.408810329,0.582000542,-0.011602063,-0.008335825,0.013115915,0.032376248,0.049859799,0.063863993,0.082980677,0.10549704,0.112019531,0.122078411,0.190439194,0.224630371,0.244347692,0.218618363,0.251109064,0.181321561,0.17115429,0.080682635,-0.007746061,-0.021144046
2195,0,0.827737477,6.563694736,25.48148148,31.40862673,34.39275071,42.49193137,55.61042491,59.84979606,60.57963472,80.06447368,94.61511992,92.26646433,99.25867346,99.31932345,94.91676576,92.56340084,37.41258954,0.675059296,0.091675834,0,-0.011728239,0.061601877,0.083668041,0.180355024,0.200946522,0.326020527,0.429166842,0.574512815,0.705520773,0.798503685,0.863302612,0.847308207,0.922021055,0.759668684,0.767867422,0.810212564,0.614809036,0.440222836,0.616295815,-0.016905127,-0.005473559,0.008786765,0.038866431,0.050193839,0.068567283,0.083139904,0.106725544,0.122469842,0.129697964,0.211410359,0.234175295,0.25637117,0.226981312,0.259724259,0.190362439,0.171799421,0.072779432,-0.00773841,-0.019653954
2196,0,0.808131556,7.527808336,25.3630363,32.25202214,32.56698674,42.01232132,55.58615836,58.69875697,62.00405251,81.81818182,95.52050931,94.09715724,99.45788988,99.43234771,95.77276808,94.19908272,40.44871209,1.790870926,0.07395184,0,-0.012636089,0.060440302,0.082413578,0.182117462,0.203587532,0.338402796,0.456754303,0.598090219,0.734484577,0.822958612,0.890673065,0.878692627,0.971049166,0.802312994,0.831221771,0.86057868,0.689821386,0.474714804,0.663243437,-0.014925838,-0.004192945,0.014619332,0.037712958,0.051244002,0.064127788,0.084854856,0.110660367,0.117926113,0.135282174,0.220897079,0.241608754,0.269622505,0.238568172,0.261024892,0.198454872,0.181644306,0.082922161,-0.003863083,-0.021137003
2197,0,0.823248992,7.52989903,26.39292791,31.95488493,34.18050234,41.5849693,55.36957946,56.99035354,60.1579752,78.14414817,94.34949804,91.79288737,99.18461242,99.49768255,93.01569819,91.93076755,46.10760555,1.573313872,0.080063562,0,-0.007252645,0.061051607,0.081619644,0.184589291,0.209105301,0.325909519,0.426964188,0.55793314,0.695703697,0.797411489,0.847865534,0.822370672,0.922855377,0.750819206,0.774456358,0.804406023,0.631073427,0.432410145,0.633262634,-0.013459924,-0.006055385,0.012670197,0.040490113,0.049176894,0.068312861,0.085233435,0.110854834,0.113758743,0.128471881,0.199811429,0.233546674,0.261183113,0.236565888,0.262593627,0.194481343,0.175980747,0.085693419,-0.001351981,-0.0210016
2198,0,0.670890109,6.468035692,24.59686023,32.93400396,34.83310471,42.58657089,56.44883399,59.55931301,64.3621539,84.3350964,96.7539798,95.04323843,99.67883899,99.87775505,97.02128176,95.77449371,60.03588153,3.613087636,0.111508676,0,-0.009681702,0.061201763,0.085492373,0.191201448,0.224446869,0.338847828,0.456821489,0.596193409,0.737971973,0.848286867,0.909477472,0.908043289,0.997199154,0.830567551,0.858842564,0.900169659,0.734296846,0.491719723,0.707017612,-0.012642208,-0.007535169,0.011332233,0.033090919,0.052889112,0.069898888,0.086468391,0.114338174,0.121928416,0.143056959,0.224812016,0.251688093,0.280099124,0.258205831,0.284505278,0.216366529,0.205387548,0.110608838,0.003685794,-0.023328822
2199,0,0.312309009,7.080188217,24.62535142,31.66224661,34.56303594,42.46463151,55.3422796,57.13196403,61.62852775,79.09193536,95.23993504,92.95558681,99.71094089,99.83984081,97.55332573,96.53049091,50.09541228,1.314640006,0.09045349,0,-0.010297728,0.060918856,0.084749889,0.188387585,0.209837866,0.319603205,0.429608774,0.544324017,0.690300369,0.782227993,0.840199423,0.832075644,0.938304329,0.769396639,0.795628405,0.837954235,0.652988768,0.451738882,0.653139114,-0.014683468,-0.008935333,0.013985058,0.032622315,0.046696667,0.066972509,0.0858135,0.107969314,0.112527043,0.130614787,0.202495933,0.233017728,0.267957866,0.246972173,0.266601652,0.212705284,0.199468955,0.096960232,-0.004395471,-0.023147078
2200,0,0.130501912,3.826830703,19.00076208,25.98978289,30.15028197,39.48148776,52.45577422,55.93311628,60.02348071,84.80773653,97.04312463,95.28833646,99.7609403,99.59332373,94.06990959,91.70933534,38.33622923,0.960287052,0.067840117,0,-0.00989337,0.057250547,0.081486988,0.180403423,0.194655466,0.318286037,0.456084013,0.559998369,0.717432928,0.830444527,0.889331675,0.897778034,0.993033886,0.831950235,0.867098951,0.90141778,0.662431717,0.475794792,0.686353922,-0.013904012,-0.010894625,0.007647877,0.023376007,0.036127895,0.057334147,0.079200469,0.098262168,0.110152103,0.124052331,0.214027599,0.242888838,0.266423941,0.25099048,0.270582795,0.221635014,0.199033201,0.090463087,-0.003710625,-0.024424303
2201,0.000612685,0.327786492,4.737807114,21.19920744,28.9449779,32.78598796,41.21915116,56.10121575,58.78333102,62.77148196,84.81789809,95.89251973,94.54388496,99.32326787,99.16849227,92.23470601,89.64179286,37.8088706,0.916499422,0.098398729,0,-0.010065985,0.060051155,0.087696123,0.189692163,0.209269714,0.333161497,0.467204714,0.584072113,0.737994671,0.849359512,0.910145092,0.905480433,1.001460314,0.834880018,0.849655581,0.88545146,0.664022684,0.501307678,0.676607323,-0.011118344,-0.006453089,0.008505354,0.026627874,0.044166036,0.064422287,0.082601711,0.108473621,0.122306943,0.135598645,0.210931107,0.234170958,0.260830343,0.240332201,0.262661636,0.206832409,0.181694418,0.082973555,-0.007788443,-0.02197106
2202,0,0.608116367,7.504778943,23.87806737,31.4141137,34.55631763,42.35907205,55.73418428,58.20130475,61.63216773,82.61987697,96.55114127,93.49737438,99.16955726,99.37149652,93.47169308,90.56092116,46.17405883,2.073830809,0.069673634,0,-0.009871435,0.061800957,0.087199688,0.19316864,0.224033833,0.331711817,0.476138067,0.57468133,0.736519146,0.846579456,0.898588896,0.87856307,0.967880869,0.800686407,0.80395112,0.834171295,0.670479774,0.50317893,0.653589916,-0.013242984,-0.007545609,0.014026954,0.029952819,0.046375677,0.06844791,0.084462032,0.107913569,0.120590433,0.131620899,0.206033304,0.242231503,0.243524894,0.236133993,0.264040887,0.195303723,0.173463643,0.086832002,-0.002051704,-0.021308675
2203,0,0.655572983,6.32196553,24.32465469,30.69695311,33.61491212,41.63953474,51.57671868,53.86826594,58.42959062,77.960809,94.24868246,90.99843645,98.92966453,99.22598371,96.38125167,95.8759009,56.00316244,1.692591424,0.112734046,0,-0.009240723,0.06014185,0.08117137,0.176289606,0.19253521,0.291874886,0.418879223,0.511005735,0.680315399,0.785140419,0.83285737,0.825132656,0.91057024,0.75973053,0.802694368,0.839068174,0.684529161,0.452390432,0.617659855,-0.011847148,-0.007940149,0.01408923,0.036661599,0.047104858,0.066221401,0.087055773,0.095073827,0.105887175,0.125319719,0.192622304,0.237766132,0.254482776,0.231696695,0.258438706,0.193853736,0.189286277,0.103480101,-0.00193271,-0.019483471
2204,0,0.680080384,6.838790315,23.11172077,32.12924859,32.67062948,40.91642602,51.83576403,54.59507873,60.6311728,78.47013867,94.66643324,91.56590139,98.89916655,99.02509161,93.9755026,92.59684972,47.98902606,1.594599526,0.073340667,0,-0.00886631,0.059383631,0.080518818,0.173252392,0.185541248,0.299196386,0.42421689,0.51945715,0.69356041,0.808338594,0.843356276,0.840494585,0.921033573,0.76295948,0.796380091,0.838790226,0.653883791,0.460055733,0.612312412,-0.013500354,-0.008884982,0.012017005,0.030886343,0.052775986,0.061571192,0.084700689,0.096677691,0.110279635,0.130991772,0.195380539,0.247458518,0.267744869,0.236230761,0.266829669,0.18915467,0.178694382,0.089165933,-0.003912163,-0.024022391
2205,0,0.391150226,5.772521697,21.50586801,30.01127877,31.84090494,40.30430246,51.84335702,55.44413648,60.99357306,81.9912613,95.25362801,94.35913186,99.48807418,99.39845802,93.32852047,88.53284477,29.13275415,1.004074682,0.060506051,0,-0.009364891,0.059507704,0.076804209,0.170166254,0.188915825,0.296114349,0.433896399,0.533441257,0.710896683,0.828031254,0.86727376,0.863951731,0.943516254,0.786833858,0.804709673,0.830563354,0.622994995,0.454981804,0.601216412,-0.014062507,-0.010799967,0.008260491,0.027699143,0.047252927,0.059384987,0.082594678,0.097056285,0.111174837,0.132168129,0.208562881,0.25481081,0.27815035,0.247391,0.278841317,0.193598628,0.161817715,0.065640844,-0.009787699,-0.027434347
2206,0,0.746863053,7.63834428,23.19704193,30.87943911,33.90702637,41.26768424,52.21250212,55.34428293,60.23562814,81.16559714,94.12553049,93.71381656,99.35262803,98.9601786,95.13941129,91.91378097,44.66331352,1.626832087,0.077007701,0,-0.009071159,0.063270617,0.08156538,0.181983232,0.201050663,0.307492065,0.440043259,0.538669682,0.70154686,0.819740343,0.850893116,0.856961298,0.939265203,0.778771067,0.812621212,0.842958832,0.654021358,0.464143753,0.582441664,-0.014923205,-0.007120615,0.009616145,0.029991662,0.049855255,0.065271646,0.085251704,0.098509006,0.113260597,0.130120173,0.205287889,0.25162375,0.285666883,0.250296146,0.286309808,0.200462341,0.176681042,0.082515836,-0.005994054,-0.026197903
