FID,0cc21,13cc21,25cc21,35cc21,41cc21,49cc21,55cc21,62cc21,69cc21,77cc21,84cc21,91cc21,97cc21,111cc21,116cc21,121cc21,124cc21,0ch21,13ch21,25ch21,35ch21,41ch21,49ch21,55ch21,62ch21,69ch21,77ch21,84ch21,91ch21,97ch21,106ch21,111ch21,116ch21,124ch21,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21,yield
3670,0,0.068620723,8.566801125,14.79286694,22.86114922,44.38168847,60.87703215,71.47402037,89.56866331,94.44450417,96.10427304,97.41455052,99.19155026,99.10080506,99.65708143,99.5736669,99.11022433,0,0.008216016,0.01121524,0.011682587,0.034478284,0.14315933,0.239382416,0.404426664,0.486470908,0.724920034,0.773643255,0.787060976,0.861317456,0.925267458,0.987116575,0.864241481,0.989356458,-0.014827074,0.001644179,0.01387524,0.040548518,0.091746956,0.151032329,0.177881792,0.257591516,0.288660973,0.275824457,0.248517886,0.258609384,0.237784505,0.229000777,0.243823722,0.257496834,0.016077375,55
3671,0,0.00612685,5.706447188,11.88294467,18.27342942,39.29117426,53.66194178,63.39790762,82.26867131,90.03063693,92.74724097,95.69255576,98.59316404,98.72100069,99.48554789,99.32371018,99.10591027,0,0.008366045,0.006451624,0.007342285,0.026773764,0.118523128,0.202798128,0.347480536,0.439487368,0.644388556,0.700496316,0.726507604,0.816069961,0.872626662,0.948859811,0.832963943,0.965832651,-0.01344829,-0.000500778,0.010189733,0.029473517,0.080183342,0.129860118,0.151077136,0.224435538,0.255238861,0.242916033,0.238772318,0.249172062,0.232120141,0.232536271,0.251200169,0.269387662,0.032868423,52.71
3672,0,0.018993236,5.372351776,12.33838107,19.247066,39.22929457,56.07810781,65.76233645,85.1650663,94.91964526,95.7280301,97.78446654,99.29711775,99.23714508,99.60118248,99.25012985,99.22886109,0,0.007084696,0.01061611,0.009656859,0.025970824,0.119980551,0.199831769,0.343492895,0.429652125,0.660189927,0.711679757,0.745474458,0.829394341,0.885415375,0.948858082,0.836378336,0.955042779,-0.012280183,-0.001199289,0.011058028,0.030913342,0.076965541,0.132969007,0.154926345,0.232381985,0.267923176,0.256335616,0.245864868,0.250939071,0.223391622,0.230089813,0.241942808,0.255416483,0.025788039,55
3673,0,0.031246937,6.607382961,13.48635879,19.54397196,40.30976243,57.51501296,66.60287717,85.42966011,92.74926095,93.89948938,97.34276224,97.68571917,98.66365132,99.3335125,98.52081891,98.80892233,0,0.00682215,0.012374053,0.011937363,0.030004328,0.133634746,0.217467576,0.364243895,0.444716841,0.644153535,0.691667914,0.712293804,0.792968094,0.840867877,0.917357206,0.799546778,0.911220253,-0.013895151,-0.000777486,0.013666504,0.031521719,0.0832064,0.137552917,0.158429429,0.241860062,0.261068344,0.246848494,0.228500932,0.238841921,0.222987235,0.222730651,0.231699079,0.243019372,0.017539794,55
3674,0,0.018993236,6.923944521,14.37585734,21.9175333,43.0330753,60.29458501,72.09762812,91.17268709,97.19537759,97.38347798,99.20988981,98.7656702,99.15429043,99.44995686,98.88222819,97.23576359,0,0.006270621,0.011199861,0.011620494,0.032011371,0.132315591,0.221247822,0.369373828,0.452502102,0.678152859,0.733446598,0.739748538,0.830602467,0.86291188,0.925336003,0.808496952,0.909553051,-0.012437443,-0.002328113,0.013860028,0.037702058,0.085567765,0.144592211,0.173215538,0.260417521,0.287878215,0.262665153,0.238332927,0.247649759,0.227503642,0.218842074,0.220201105,0.222662419,0.014028834,55
3675,0,0.077198314,13.13946045,19.75613474,28.21460143,50.2899852,70.42341107,83.81162174,97.29800758,99.37973663,99.1733405,99.74713383,99.71912512,99.82686981,99.89787691,99.74138677,97.26488352,0,0.005848228,0.015434064,0.015178096,0.040263649,0.171517357,0.288465142,0.484331757,0.537039936,0.776479304,0.830071628,0.818154752,0.903943717,0.933728695,0.987336993,0.870692372,0.960507631,-0.008319912,0.010321319,0.020810397,0.051980432,0.106576778,0.176019594,0.212057009,0.295171499,0.313869923,0.267557561,0.24572055,0.256730109,0.236208037,0.214801952,0.217668712,0.211236924,0.010170253,55
3676,0.000612685,0.168488383,12.53636475,19.35192806,28.71086725,51.19209396,72.59075908,87.18796974,98.94223442,99.98710024,99.96882558,100,100,100,99.97519413,99.95888158,98.2700604,0,0.005869812,0.013737601,0.013597229,0.042866472,0.174751848,0.289627284,0.507144451,0.562480152,0.8058213,0.846731246,0.829804957,0.911729038,0.930942297,0.979467094,0.871846318,0.962991834,-0.008821415,0.006545658,0.019294584,0.053871915,0.109206729,0.186276376,0.227488965,0.31290102,0.324921966,0.265586227,0.249919668,0.257084191,0.236162484,0.209432885,0.214946866,0.21738176,0.01173061,54.67
3677,0,0.145206352,12.60051821,20.29009305,29.01903546,52.12635589,72.42981253,85.69143188,98.24477976,99.92797635,99.89821065,99.9731255,99.9967961,99.97835873,99.99032518,99.84526489,97.53990509,0,0.005641398,0.018049071,0.020370821,0.044192977,0.183495507,0.296044022,0.49534601,0.553212166,0.789827526,0.839053631,0.833617449,0.917958975,0.943416119,0.979184628,0.877966523,0.966818333,-0.011788277,0.00603382,0.022217864,0.053824931,0.114525586,0.185967088,0.220231727,0.310751677,0.313183576,0.268583596,0.252200007,0.248085052,0.233681679,0.20498465,0.218125254,0.210594013,0.012807105,55
3678,0,0.088226644,13.72412742,21.04862064,29.55707971,53.31966318,75.18396284,86.1227775,98.74648576,99.96882558,99.99892502,99.99892853,100,100,99.98280032,99.95347126,96.25799516,0,0.005979246,0.017692208,0.020673763,0.049108267,0.186559528,0.304128915,0.52063489,0.570550442,0.79883939,0.856062531,0.854057312,0.940289736,0.960246265,0.993730068,0.898625314,0.977750838,-0.011393758,0.006649359,0.020687336,0.055627201,0.117526673,0.195471376,0.223766565,0.308336943,0.305171967,0.266162455,0.254901886,0.250888437,0.235104799,0.196994871,0.226739302,0.199737027,0.013828938,55
3679,0,0.107832565,11.81457035,18.74043591,27.57445511,49.48002189,70.13504039,80.52327512,96.14509983,99.37221177,99.84412792,99.90540177,100,100,99.98058671,99.67105263,97.69844694,0,0.005724707,0.016173095,0.017031124,0.042318687,0.163838491,0.259463787,0.455756813,0.515382648,0.736394048,0.791654229,0.791404665,0.879157603,0.896334827,0.932500124,0.832732141,0.907146811,-0.010850001,0.0049493,0.017935323,0.049117979,0.103111714,0.173719376,0.203151971,0.288785815,0.284024745,0.261819601,0.247441962,0.245440722,0.22721675,0.197594106,0.226147681,0.211830929,0.015147881,55
3680,0,0.022669346,6.210028959,12.46517299,17.74858602,35.81499187,55.02322454,66.56544863,84.70964792,91.78930395,93.72120433,95.03251814,95.88299372,97.04055575,96.68583714,94.58751731,89.3442623,0,0.004959758,0.009837146,0.008997739,0.02843097,0.125349134,0.188022658,0.323951095,0.402215272,0.585888982,0.63926971,0.643897712,0.738751769,0.748219371,0.796921313,0.691241264,0.745238543,-0.009770312,0.001001885,0.011188979,0.028222824,0.068975799,0.130119935,0.154732317,0.235454664,0.24892579,0.236190319,0.232292473,0.23085463,0.22010164,0.190062985,0.199509755,0.188677326,0.013020193,55
3681,0,0.029336267,7.20926688,14.46877091,21.04313367,41.04564537,59.77137631,73.84018591,90.02713001,97.33512497,98.45202902,99.14604093,99.18782814,97.32946676,94.53802741,92.16497308,80.30090595,0,0.005652414,0.008593209,0.008704796,0.028670631,0.132375985,0.19995895,0.354680777,0.428091168,0.627797127,0.688794374,0.680088818,0.768989921,0.770217657,0.808885694,0.687342227,0.728015363,-0.012840811,-0.001845753,0.010359021,0.033315007,0.080285802,0.138879269,0.172914937,0.247722536,0.272729695,0.249895498,0.247999251,0.239822999,0.221437261,0.190700218,0.196378618,0.169918865,0.010073279,51.64
3682,0,0.00735222,5.227356069,10.38378296,16.52309099,34.72724405,51.73450678,65.1630858,83.42134213,92.60951357,94.10266058,96.57726418,96.9733863,96.90159805,95.77868852,95.06687154,89.91776404,0,0.005091165,0.007289713,0.008101244,0.022168679,0.119215831,0.174585119,0.298333466,0.38077721,0.554935575,0.621240616,0.614585936,0.70502454,0.726286054,0.77579242,0.662934124,0.734543443,-0.015573561,-0.0033483,0.005381685,0.023728738,0.064511001,0.114849091,0.14664349,0.223062143,0.24993661,0.228112727,0.237018391,0.23276715,0.225187629,0.193641424,0.196537107,0.195470318,0.013329111,55
3683,0,0.00857759,6.548392013,12.88645024,20.1027793,40.30612245,57.6698674,69.06410543,89.31809175,96.67078742,98.48280296,99.42247937,97.9352834,91.51553843,88.19779629,83.77120845,70.79918033,0,0.005273163,0.013589276,0.013514442,0.024805516,0.124797583,0.19481121,0.339938939,0.418353617,0.618765116,0.695905268,0.69747299,0.773534834,0.765210629,0.789192855,0.670504093,0.698846638,-0.015942978,-0.000714106,0.008458487,0.031534806,0.077634133,0.13466987,0.158831626,0.244747117,0.269227058,0.257417083,0.246942759,0.235571936,0.208147511,0.179748848,0.167474255,0.160467595,0.002993779,53.18
3684,0,0.572247819,16.25361988,23.94147234,32.33897272,56.11274236,75.97237502,86.08646712,98.81298583,99.99032518,99.99677506,100,99.98932035,99.51523546,99.10914582,97.95814578,92.76100086,0,0.008524,0.030976988,0.035026181,0.063186832,0.20628278,0.347144067,0.549257219,0.580443323,0.828519225,0.895678043,0.901636839,0.979781389,1.0340693,1.060791612,0.958943009,1.020112157,-0.013097009,0.011296605,0.026406873,0.061014932,0.12103311,0.197123408,0.232289568,0.313987762,0.313056201,0.282567233,0.266817987,0.253753275,0.246576712,0.229900956,0.214849055,0.232253313,0.007466694,55
3685,0,0.854082933,20.9375382,29.97506538,37.01996647,59.69509088,77.38149672,92.21003447,98.86321966,99.91722655,99.98817522,99.99892502,99.99249973,99.99891794,99.98172534,99.39512639,95.49935289,0,0.009792411,0.034742221,0.036576562,0.083436638,0.22266084,0.380235583,0.584232569,0.591575325,0.833493292,0.87551719,0.8477512,0.935975134,0.987906933,1.015010238,0.915605426,0.980051458,-0.01247985,0.017604252,0.039626755,0.080347143,0.138277143,0.21314919,0.259253472,0.331079334,0.32260415,0.282384306,0.270552099,0.256594002,0.253305852,0.232896939,0.217446595,0.214282438,0.001949029,55
3686,0,1.271934124,22.56973022,29.55037342,38.17916439,59.94564294,78.12186774,92.47203424,98.51912818,99.81295351,99.85106611,99.92821172,99.9754368,99.89686469,99.78715399,98.85950485,94.50819672,0,0.009525817,0.036774538,0.037378073,0.087748289,0.233661622,0.380057067,0.592291236,0.595231891,0.829400599,0.875309706,0.846485674,0.925021172,0.984203637,1.008690119,0.907707572,0.973653078,-0.00758663,0.022782803,0.036093693,0.084926769,0.139078572,0.21928139,0.266667545,0.334212571,0.321741164,0.285655826,0.267755091,0.263316751,0.246514842,0.228517011,0.217098802,0.21176289,0.000431789,55
3687,0.000612685,1.200249975,21.28212163,28.86937967,35.72260326,59.65990439,76.72306051,91.45120103,98.33135193,99.85165278,99.92045149,99.9946251,99.9967856,99.99242555,99.98490078,99.70676073,97.77909164,0,0.010136669,0.036669761,0.035672966,0.085974716,0.231710613,0.3667261,0.584964216,0.586652875,0.818966448,0.865206242,0.823400676,0.903715372,0.967499197,0.987347186,0.887853324,0.954682827,-0.008985157,0.020513302,0.036281031,0.074374177,0.142941117,0.213437691,0.252175212,0.323074371,0.322736055,0.280729741,0.271539181,0.266057044,0.24275586,0.236468285,0.223939359,0.22345911,0.002233343,55
3688,0,1.436746397,21.11966752,28.36701722,36.4285932,62.24611129,78.25815915,92.55758221,98.8282274,99.92152647,99.96990056,99.99785004,100,100,99.99677506,99.74679709,97.74590164,0,0.010608449,0.034656566,0.033017516,0.081389509,0.253048569,0.38232553,0.601426721,0.600327373,0.834796071,0.87944293,0.829732776,0.916694641,0.980717599,0.99834317,0.899395108,0.969783902,-0.006444925,0.018703053,0.034792129,0.080276258,0.148547545,0.218341365,0.264362901,0.327582479,0.326634735,0.28016445,0.270373464,0.271455288,0.253393859,0.235555694,0.237625033,0.220893115,0.000206059,55
3689,0,1.667115969,22.7422649,28.55440005,37.90305905,64.00778447,79.65797897,95.78264885,99.40532942,99.99570008,100,100,100,99.99675381,100,99.91127078,98.31967213,0,0.011554381,0.035320386,0.031596616,0.08265996,0.276625901,0.41168341,0.651015639,0.646360278,0.883628249,0.951668143,0.913663208,0.999079823,1.055367589,1.079802632,0.982805669,1.053594828,-0.00698183,0.022893451,0.034190673,0.081324168,0.149730489,0.223897934,0.269458294,0.337125123,0.322175205,0.284157932,0.270711333,0.277675688,0.255616099,0.232191443,0.240831271,0.227415219,0.000190899,43.08
3690,0,0.78913832,19.69455876,25.65035818,34.40999848,57.05610425,76.19973108,91.77477679,99.0781893,99.86992744,99.90647675,99.99355012,100,100,99.99676445,99.95888158,98.8783434,0,0.009464302,0.024861244,0.021228829,0.066368021,0.237385884,0.375137746,0.627630472,0.62233299,0.864637911,0.918595374,0.887721837,0.961236656,1.020420551,1.041972876,0.947218478,1.017417431,-0.009121915,0.018279765,0.028679641,0.070135318,0.128285959,0.210796699,0.248462841,0.325260013,0.319299906,0.282582372,0.263080329,0.280770779,0.259223938,0.229832083,0.226916745,0.230104834,0.006889079,49.31
3691,0,0.846730713,19.11868965,25.20103643,31.884164,54.60215002,75.61896052,92.81841178,98.05944216,99.6054824,99.77317925,99.79145391,99.97330087,99.97294841,99.97635044,99.8030644,98.40257995,0,0.010676254,0.025003253,0.02435476,0.072163403,0.246034637,0.374490887,0.618674576,0.623129189,0.855419695,0.908648252,0.894540608,0.95139581,0.998057842,1.03247118,0.935178638,0.99964577,-0.008394671,0.017349616,0.029600227,0.064451538,0.115693189,0.202162251,0.242315859,0.32284084,0.313117683,0.28059727,0.254774004,0.2839607,0.250102997,0.229608983,0.221880615,0.218798101,0.007805744,46.6
3692,0,0.949661798,16.92303003,22.17832647,29.40947516,51.36317309,69.87409852,88.98755803,94.73475125,97.34479979,97.92456873,97.96849887,98.85781635,98.86707929,98.78774806,98.23082583,94.92126833,0,0.011798481,0.030837227,0.026726717,0.075142659,0.253822207,0.36819607,0.580390632,0.589035153,0.794038892,0.839019001,0.826208889,0.879482269,0.917723894,0.947416246,0.844531417,0.904809833,-0.008203527,0.014549823,0.025729172,0.060747419,0.101639941,0.186774388,0.230423272,0.306834131,0.293845505,0.27918157,0.253862739,0.282010734,0.251308471,0.235749379,0.222784624,0.206414372,0.002272821,49.89
3693,0,0.39089305,11.28913275,17.42686858,23.75796373,44.86459269,61.25651578,79.70829887,87.33546715,91.68180597,92.09244827,92.72883633,94.27250203,93.93503289,94.15963451,92.78804536,91.79249353,0,0.010341379,0.023100099,0.022760479,0.046562027,0.198974997,0.301536828,0.51041019,0.540146232,0.720172882,0.745686293,0.742991328,0.788878977,0.821915686,0.866306305,0.768368304,0.826945424,-0.011975069,0.003793631,0.017897941,0.044679485,0.09041895,0.159164518,0.192437693,0.26906541,0.261612147,0.244653359,0.233074903,0.255761594,0.218729392,0.208124295,0.193155795,0.192065626,0.009187796,51.52
3694,0,0.142142927,12.47891456,19.75308642,27.51105014,52.16093572,67.47402518,89.80525532,96.60661485,99.98602526,99.21956463,99.90785385,99.92714026,99.99783587,99.99785004,99.59314404,97.90120794,0,0.008750004,0.014542975,0.010615014,0.038655967,0.183305472,0.282920629,0.529535174,0.542577624,0.765491605,0.736923754,0.746688068,0.78604883,0.821036398,0.868154705,0.758768022,0.835700572,-0.013824022,0.005818921,0.017426047,0.048569597,0.105994895,0.169974536,0.206552029,0.283723921,0.29045108,0.245556384,0.251616418,0.264754862,0.228581458,0.219834909,0.200850412,0.203182846,0.011835037,50.37
3695,0,0.177678659,12.12924859,20.19814053,26.10533358,49.34419666,65.43209877,85.07627574,94.10028959,99.11529159,97.99528555,99.23138941,99.17818494,99.47455272,99.3313201,98.62775751,97.00711821,0,0.009261886,0.01569544,0.013083568,0.035722155,0.183314428,0.261020899,0.507359505,0.519622803,0.720574856,0.69827038,0.722373784,0.766215384,0.780653536,0.841121674,0.725417435,0.802452445,-0.014122281,0.00526252,0.021013072,0.046989564,0.097308561,0.168131128,0.186226964,0.276168823,0.296813786,0.240962043,0.249060899,0.255503327,0.235252604,0.220120028,0.198699117,0.198372379,0.009728313,45.57
3696,0,0.208925596,10.40146319,18.76421277,25.59670782,49.95874688,66.007823,84.97666753,95.61667278,99.87637732,99.22063961,99.94947595,99.88893161,99.97835873,99.97742542,99.62560596,98.30583177,0,0.010104086,0.015706018,0.013311918,0.031862341,0.179117471,0.254995912,0.501459599,0.506260931,0.710632384,0.697387218,0.718065977,0.765708268,0.770175695,0.829970062,0.712354839,0.792189062,-0.010799419,0.002578927,0.018243078,0.044871833,0.095859207,0.168635398,0.188685849,0.279797345,0.303644836,0.243342057,0.256435186,0.255241424,0.236614615,0.218882337,0.204120457,0.201537505,0.007146906,42.98
3697,0,0.079649054,10.03728151,17.5971538,23.94147234,47.53087918,63.52629172,82.67510681,94.14845298,99.08734211,98.9756777,99.51676846,99.66891675,99.68836565,99.88175222,99.28259176,97.90660052,0,0.008564115,0.013289093,0.00823876,0.025607575,0.160167009,0.240774825,0.473914087,0.484416068,0.691965044,0.699357688,0.728530288,0.787391722,0.77234447,0.837602854,0.726449728,0.805572748,-0.013228348,0.002298421,0.015638314,0.04244246,0.088871025,0.158303216,0.174952567,0.271199137,0.298713714,0.248902917,0.252906561,0.258022279,0.237644404,0.229200721,0.20569241,0.198878512,0.006603666,43.94
3698,0,0.170939124,8.965706447,14.61728395,21.26375965,42.7497634,58.08825327,76.63251816,89.04557232,96.71701156,95.41198603,97.76834184,98.69387842,98.99043456,99.19542709,97.45390409,96.56492666,0,0.007260987,0.011267817,0.010515945,0.025247972,0.148793906,0.221372783,0.427394837,0.447990388,0.633632779,0.63031441,0.646639705,0.698132217,0.676376104,0.755646706,0.639597356,0.71323961,-0.007748693,0.004579282,0.014312383,0.037299845,0.078187771,0.141427234,0.157241017,0.253823966,0.271082282,0.23665233,0.234876856,0.246577337,0.224703863,0.224725619,0.197210863,0.194028527,0.013195267,42.66
3699,0,0.034310362,7.778692273,13.70583752,19.26047859,38.87136305,53.43636641,71.73722751,86.08483071,97.46197259,94.01236227,97.31040043,98.91996143,98.90459441,99.57430798,97.07842798,94.9935289,0,0.007138614,0.014521643,0.00595591,0.024137923,0.143746004,0.214989379,0.377156407,0.417640924,0.575703442,0.580843866,0.608934402,0.658360004,0.643349528,0.725546658,0.598517835,0.668821156,-0.011411301,-8.79E-05,0.013909616,0.033779804,0.069494851,0.13071613,0.145407826,0.239207268,0.250853926,0.230563,0.231672376,0.239670679,0.215580255,0.218364313,0.199013427,0.184394985,0.009867715,39.53
3700,0,0.051465543,6.938027136,11.95061728,17.68327999,35.59265341,48.2306564,64.5096283,76.22984301,84.99973126,86.17807779,89.87249545,92.08210517,92.09768871,93.43291631,90.96368594,90.94974469,0,0.006123819,0.00824441,0.005692867,0.021738848,0.140879527,0.209066346,0.39652881,0.423114926,0.574375451,0.588015139,0.600571871,0.65240401,0.631784439,0.709497452,0.605414748,0.663167179,-0.012579552,0.000342627,0.010172728,0.031230252,0.063046262,0.115366429,0.129611224,0.208699077,0.219533816,0.214696869,0.218084544,0.229959726,0.202805713,0.203561932,0.194898292,0.184282213,0.013980728,36.29
3701,0,0.082099794,8.512117055,13.40144742,18.95092136,39.60057269,54.05090687,71.71308007,83.66712391,90.5971513,91.49260951,95.07551733,95.88235294,95.69771468,96.69228702,94.71952909,94.99137187,0,0.006437585,0.011793611,0.019446196,0.028102374,0.153660968,0.234188244,0.430259854,0.449920267,0.612397075,0.647116065,0.667876542,0.714624941,0.697226703,0.761361182,0.6495471,0.70562768,-0.011421547,0.001634918,0.011409258,0.033429433,0.075496599,0.133190632,0.150872424,0.237520605,0.248117179,0.231417343,0.238218099,0.253075719,0.225085482,0.214209586,0.205149487,0.189943641,0.007173785,41.19
