FID,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21
2166,-0.003968548,-0.0079966,-0.00036719,0.024265135,0.067631245,0.134284616,0.170927346,0.272247314,0.226840407,0.238353565,0.237600803,0.247158006,0.223874316,0.242475867,0.258168846,0.276779443,0.018457294
2167,-0.003833657,-0.012511872,-0.006337609,0.018344184,0.055072673,0.106244616,0.135486588,0.215527892,0.193427175,0.224189088,0.223752484,0.222708523,0.218203858,0.231001496,0.23646754,0.284765214,0.027144242
2168,-0.001884216,-0.015710283,-0.012934912,0.004632542,0.026328715,0.05022018,0.070857704,0.11407911,0.091952361,0.102985427,0.105757363,0.12447869,0.130400792,0.15956974,0.15003103,0.19809024,0.024182606
2169,-0.006363404,-0.010798246,-0.007305857,0.017749071,0.039663821,0.067210197,0.091965683,0.128483519,0.097811885,0.097547621,0.104381964,0.120524585,0.133555874,0.168482199,0.152581498,0.213405639,0.020205162
2170,-0.00483822,-0.012276842,-0.006461405,0.026155792,0.035745174,0.066144317,0.091245353,0.108718999,0.086755842,0.073224008,0.088102736,0.096324891,0.123610772,0.171505943,0.161399662,0.222635746,0.027683653
2171,-0.001617147,-0.010158103,-0.003399847,0.037579596,0.043538723,0.083794609,0.106336109,0.124259658,0.105122179,0.087907292,0.098954394,0.11047332,0.126307055,0.166228235,0.145669386,0.17699717,0.019531718
2172,-0.005129833,-0.009833577,0.001364723,0.061821591,0.07524211,0.126516372,0.160084844,0.178091571,0.156664893,0.123787701,0.142485291,0.155069381,0.158924013,0.207969353,0.179087698,0.211174533,0.019870693
2173,-0.001267279,-0.008905298,0.000820351,0.062865518,0.06920442,0.120316267,0.140066028,0.162179425,0.131767377,0.11120598,0.127534911,0.139590651,0.135876656,0.190662682,0.169631317,0.211541608,0.016934132
2174,-0.006779364,-0.003805179,-0.001203255,0.064876184,0.070387766,0.120987654,0.138043404,0.159767911,0.119610541,0.100676425,0.119304717,0.130268186,0.108003795,0.186166421,0.184473276,0.220055982,0.021885235
2175,-0.003190556,-0.004896034,-6.94E-05,0.072281182,0.076260239,0.135341257,0.138483584,0.153398082,0.112401426,0.097472727,0.117994227,0.136213914,0.039826483,0.182105318,0.175002173,0.206545129,0.022955593
2176,-0.004388372,-0.006137401,0.001378591,0.0742727,0.079743825,0.124848455,0.13081114,0.149205193,0.098169111,0.08742629,0.111208096,0.131848425,0.077715352,0.175053671,0.159837231,0.185395718,0.017988056
2177,-0.004574981,-0.008061973,0.005925504,0.079587713,0.087269269,0.13395755,0.138022155,0.155602083,0.099417165,0.092855535,0.120522417,0.134297699,0.142882317,0.160326242,0.155035466,0.188195542,0.015133515
2178,-0.004526476,-0.007245568,0.004907362,0.067688853,0.073633716,0.116360851,0.119324803,0.131818146,0.088042982,0.083396956,0.106851645,0.122524083,0.145541817,0.153544426,0.157109767,0.191137046,0.018178966
2179,-0.006305084,-0.010980212,0.004436718,0.060499899,0.071550161,0.115026623,0.119096912,0.130167574,0.084582552,0.081311204,0.105969541,0.122743048,0.146206602,0.155987874,0.159743696,0.20298408,0.020181604
2180,-0.004852709,-0.010311596,-2.24E-05,0.062069725,0.068820424,0.110652767,0.110890865,0.122558385,0.077811807,0.072903298,0.09934248,0.116081089,0.141338617,0.157141656,0.159769848,0.207372308,0.019762462
2181,-0.003616425,-0.006565544,0.004582904,0.069240764,0.082627982,0.134282202,0.138189256,0.157924816,0.105736107,0.097938076,0.123403713,0.141465485,0.140996665,0.168548688,0.164292574,0.195019916,0.017570697
2182,-0.002587131,-0.00656124,0.008385642,0.073147215,0.085997663,0.139840558,0.147147685,0.157623336,0.109533712,0.101775683,0.124912091,0.144007087,0.104044415,0.159337088,0.156736881,0.192132488,0.013180906
2183,-0.004033365,-0.003458425,0.00508828,0.074445844,0.089655891,0.140032187,0.151985064,0.172676519,0.133407831,0.120873325,0.142784521,0.161205366,0.030485546,0.165252954,0.14880918,0.176714122,0.005421997
2184,-0.005688518,-0.004885583,0.001017582,0.067825899,0.085965954,0.139253855,0.155265599,0.177722454,0.143011272,0.133494496,0.154621542,0.169641942,0.118452407,0.158313826,0.131623566,0.141606331,0.000819858
2185,-0.005597154,-0.008545842,0.000117618,0.063901164,0.082363486,0.144481018,0.15916945,0.185961872,0.160348594,0.142377868,0.157638907,0.170806721,0.161550999,0.153901547,0.123375274,0.131512582,0.000559176
2186,-0.008770874,-0.006104393,0.006108569,0.07357657,0.092689812,0.156793788,0.180555046,0.208004892,0.175124824,0.152372554,0.174850047,0.191986129,0.17196396,0.171298698,0.143565401,0.146973252,5.50E-05
2187,-0.00435235,-0.001533059,0.013990067,0.078784533,0.104760803,0.173188746,0.198230416,0.234052703,0.211757913,0.188267976,0.212785974,0.226609454,0.213216916,0.186694726,0.148761198,0.133344993,-0.005513017
2188,0.000656694,0.000452152,0.019157445,0.075553998,0.105814122,0.178669915,0.205303654,0.246716052,0.234273523,0.217360824,0.235371366,0.249292374,0.23686856,0.208713934,0.160978228,0.126846954,-0.012706713
2189,-0.000758562,-0.001674588,0.014231044,0.073882394,0.105835773,0.179908037,0.21261327,0.259655625,0.259620488,0.240133941,0.247548476,0.261396289,0.254899502,0.232291177,0.191977113,0.154327095,-0.011841825
2190,0.002474002,0.005104359,0.013566934,0.069393717,0.109294899,0.191326708,0.223970383,0.285196751,0.294032425,0.289290518,0.27552554,0.270917982,0.263117194,0.226978213,0.221088991,0.189602792,-0.005752045
2191,-0.002018208,0.001609585,0.014288018,0.058986634,0.106167175,0.178686813,0.206557825,0.28316015,0.291471779,0.29863891,0.265922606,0.27301982,0.265425026,0.229763985,0.228908092,0.205974698,-0.005204823
2192,0.00089074,0.004199122,0.016575122,0.062541328,0.109529763,0.190221801,0.2149712,0.29759264,0.301299125,0.302678376,0.260971516,0.268215656,0.262589604,0.225418136,0.225475341,0.22082901,-0.003722723
2193,0.001723573,0.004329513,0.022197159,0.061252654,0.114723474,0.190025091,0.216839269,0.298933715,0.305122852,0.284224659,0.255096883,0.257247388,0.238653824,0.223492041,0.208208308,0.205378339,-0.00399017
2194,0.003331058,0.0067024,0.023251306,0.061918776,0.120368779,0.189424366,0.213521272,0.297618926,0.305913508,0.285644025,0.248169586,0.246924341,0.239730373,0.21783635,0.196410283,0.190790236,-0.008131719
2195,0.005104494,0.005566991,0.020663889,0.063616857,0.112988085,0.183568403,0.205866113,0.29351905,0.298575431,0.281736016,0.245430499,0.25200215,0.249539554,0.214248061,0.202344269,0.17676121,-0.006141251
2196,0.002327544,0.006997411,0.019584948,0.059187148,0.10969089,0.178270295,0.190729082,0.282925963,0.299937725,0.281565577,0.247798145,0.258974493,0.247307286,0.213971376,0.202146217,0.164896563,-0.003667168
2197,0.005514947,0.0083562,0.020232562,0.055843841,0.106658652,0.1740392,0.187453911,0.281243443,0.289910764,0.279006034,0.241149053,0.265803277,0.241443083,0.218625665,0.202541947,0.164380193,-0.010057755
2198,0.005706263,0.003534391,0.0161773,0.055897109,0.102511272,0.167946428,0.187109202,0.274752676,0.284718186,0.276257336,0.245483965,0.275677532,0.251909614,0.220143691,0.206110179,0.168716326,-0.003655498
2199,0.003106351,0.005893383,0.01705683,0.058127806,0.102857322,0.164599165,0.178410485,0.265862286,0.271125317,0.266793609,0.249977574,0.278841227,0.252368778,0.221832544,0.207689419,0.177508041,0.001446993
2200,0.007099977,0.008691324,0.018932931,0.063765198,0.107339375,0.164846733,0.186233237,0.266338289,0.256957382,0.248888552,0.242991269,0.256763071,0.241457373,0.212343693,0.198543802,0.175589994,0.000692697
2201,0.008716257,0.012292285,0.025122497,0.073039167,0.128959015,0.192287102,0.219331652,0.287918478,0.285733253,0.245334625,0.251104325,0.254265815,0.242618695,0.209600121,0.198111027,0.18177098,-0.002129155
2202,0.005423738,0.014965807,0.025515063,0.071990803,0.125154227,0.193697304,0.211253673,0.289773017,0.288065344,0.246963397,0.261309892,0.264127195,0.244146645,0.208989963,0.19659321,0.182097226,-0.004326966
2203,0.006377206,0.009738109,0.022119023,0.067492455,0.123374179,0.189470515,0.208014607,0.296509773,0.288112521,0.25325951,0.260958523,0.263252378,0.245378628,0.210865945,0.196688637,0.190375373,-0.008739595
2204,0.004115019,0.007004011,0.022709841,0.07328897,0.126925692,0.19333902,0.217251122,0.305208981,0.295376092,0.263957262,0.262471974,0.272120744,0.247336626,0.212952688,0.20464614,0.190457493,-0.004465443
2205,0.001806787,0.006474187,0.023228765,0.07555487,0.136756375,0.201492876,0.224605262,0.314073652,0.300442755,0.272987783,0.26939258,0.277429193,0.252466589,0.211977854,0.209461346,0.196948111,-0.004763245
2206,-0.004310975,0.009094183,0.022986133,0.076570392,0.135934994,0.202835128,0.220597148,0.321252763,0.300943553,0.278436691,0.272677928,0.281654805,0.248353288,0.207954347,0.208392784,0.193672895,-0.003868988
2207,-0.004895234,0.008601402,0.025725989,0.079222366,0.132368714,0.200335041,0.221943438,0.316749036,0.298641503,0.283522755,0.273890257,0.287047178,0.248430163,0.217522249,0.216908127,0.18987003,-0.006303044
2208,-0.005747796,0.004625055,0.024877187,0.073704451,0.135523021,0.200951755,0.230758488,0.31722039,0.308254689,0.280568391,0.274006844,0.285526961,0.246104091,0.229224503,0.218179852,0.189429328,-0.009032907
2209,-0.003908523,0.003130527,0.019892972,0.066635765,0.13103804,0.193784863,0.225157768,0.311665982,0.297652572,0.254453212,0.267659158,0.269456267,0.24574919,0.229655832,0.214491352,0.189090982,-0.010224437
2210,-0.002885336,0.000156432,0.019520851,0.056088626,0.11959517,0.190526545,0.207081094,0.302502781,0.282331944,0.258116513,0.265701383,0.26208055,0.241562694,0.220243216,0.203629971,0.18878831,-0.007183772
2211,0.000483607,0.006415773,0.02131868,0.064026944,0.12647973,0.190010294,0.220976904,0.301627487,0.274409473,0.256742716,0.266053557,0.265363097,0.243167624,0.217914775,0.204520211,0.186023891,-0.006247271
2212,0.003577048,0.006918273,0.024034172,0.067442402,0.128112361,0.191967577,0.238522038,0.314283103,0.281824648,0.267635286,0.266886264,0.268134415,0.244473591,0.216793999,0.209385857,0.190870985,-0.002430737
2213,0.003154136,0.008957761,0.021912333,0.069026709,0.126746386,0.190875024,0.221986964,0.317777991,0.286347032,0.271062016,0.264766961,0.263902128,0.254696459,0.214976445,0.209602699,0.183835208,-0.007078213
2214,0.001638843,0.009266677,0.025582414,0.070842534,0.131112963,0.188590229,0.216502219,0.303116918,0.279219031,0.275814742,0.262043387,0.274222165,0.255629569,0.218098909,0.204559073,0.182235986,-0.004403238
2215,0.002256844,0.009706291,0.024156593,0.063676514,0.117143989,0.187311992,0.214625359,0.305923939,0.276503772,0.274945021,0.258532941,0.278321922,0.25010559,0.222677037,0.205352455,0.174548566,-0.004214872
2216,0.003760365,0.01295257,0.02561127,0.06915725,0.123178385,0.186174661,0.216874689,0.310379922,0.28032589,0.264817297,0.260546058,0.280832559,0.24305898,0.218487322,0.205017045,0.17044048,-0.008689617
2217,0.005113839,0.009932102,0.021423271,0.061843853,0.120972715,0.184727907,0.215606987,0.312708855,0.290557802,0.258348286,0.258246005,0.289588749,0.246794,0.216185242,0.205440924,0.168869093,-0.008610301
2218,-0.001442871,0.007515056,0.028506227,0.068696089,0.141096503,0.206082478,0.239983112,0.327867299,0.30451715,0.27820155,0.266666144,0.2923657,0.249649823,0.215661839,0.202226445,0.159291983,-0.013991902
2219,-0.00324854,0.008450782,0.025475999,0.071558662,0.139258817,0.208359197,0.240680441,0.332582116,0.306998134,0.284907937,0.268980563,0.292930216,0.252632141,0.228953436,0.222753301,0.162655741,-0.01460867
2220,-0.003711788,0.011172472,0.021345086,0.072715268,0.143345281,0.208733961,0.248767227,0.33354792,0.305075765,0.287908375,0.275178373,0.292390019,0.264881879,0.23868373,0.235988751,0.179950714,-0.014134849
2221,-0.002056499,0.012549128,0.029071031,0.072343402,0.146178544,0.210830912,0.253683627,0.341979146,0.305674821,0.291211545,0.268372864,0.287346423,0.269353807,0.234544054,0.2342581,0.175128907,-0.017913168
2222,-0.003333715,0.009226284,0.024564289,0.066567048,0.142868742,0.20751746,0.244333535,0.339126319,0.302911401,0.289959013,0.264757842,0.274571806,0.259052783,0.22619006,0.214283124,0.157315448,-0.013296373
2223,-0.005224385,0.007369939,0.023620985,0.067251898,0.139374331,0.204403788,0.245317534,0.325093329,0.305040926,0.278948009,0.265299946,0.268934965,0.255390376,0.229285166,0.219941348,0.165711612,-0.014198051
2224,-0.008474535,0.007888515,0.02940269,0.079126693,0.15494296,0.225468829,0.253553212,0.333412915,0.317043006,0.268388301,0.268930137,0.262225807,0.247958764,0.230776384,0.208725527,0.147800565,-0.018555671
2225,-0.006197216,0.01202148,0.028052267,0.082486033,0.163241178,0.231187016,0.254545063,0.343245238,0.316268891,0.279980779,0.270751238,0.271449,0.252820104,0.232743695,0.223714665,0.169791743,-0.016707355
2226,-0.005690932,0.020958507,0.033495162,0.091122478,0.161466151,0.241317227,0.270988464,0.349588364,0.317712903,0.285051465,0.269168854,0.27824989,0.259959906,0.235661998,0.230355069,0.178263992,-0.014985002
2227,-0.005216175,0.018909561,0.031593625,0.0936125,0.152653053,0.24397853,0.270247757,0.344932914,0.321270853,0.285831332,0.272896171,0.283454865,0.25491944,0.241393238,0.236464739,0.1911688,-0.009423297
2228,-0.005875713,0.015227101,0.030022122,0.091919221,0.147847503,0.221486032,0.253380001,0.33720243,0.32528761,0.290574253,0.276579559,0.287204117,0.266956002,0.238620877,0.229678437,0.196387559,-0.005466284
2229,-0.004257821,0.012941808,0.030691098,0.088017158,0.138933614,0.20981288,0.247108072,0.330733031,0.328226537,0.298849463,0.281134605,0.296094656,0.266571552,0.240283132,0.237552807,0.193662778,-0.005039828
2230,-0.006575899,0.008738994,0.029880863,0.093202278,0.141653553,0.212333441,0.254012436,0.341273189,0.339040697,0.296998471,0.287069589,0.296010256,0.264984488,0.242772505,0.240415692,0.193888679,-0.005282144
2231,-0.008387893,0.01227126,0.033334982,0.085544914,0.1432693,0.214677587,0.250741512,0.331969917,0.331154525,0.28257823,0.279468954,0.280229896,0.256010115,0.240994573,0.231054664,0.188436478,-0.006392563
2232,-0.005503806,0.014984646,0.032248713,0.081965312,0.140922964,0.209251568,0.253878176,0.321350574,0.316464335,0.280444175,0.276786923,0.282324374,0.255375624,0.239229605,0.23058629,0.191887572,-0.007639738
2233,-0.006520114,0.009658542,0.029300047,0.075809099,0.134110048,0.200464606,0.238228142,0.315509975,0.305289716,0.274198741,0.278255463,0.285058647,0.260892898,0.242671147,0.234309629,0.201660797,-0.008713045
2234,-0.009765977,0.004723636,0.017745484,0.060045436,0.103172094,0.177215368,0.193288311,0.290350497,0.28416121,0.261655092,0.267113626,0.27631104,0.254422277,0.23923181,0.236295387,0.208132058,0.002013335
2235,-0.009752439,0.011850903,0.029339129,0.079427175,0.131016031,0.205185741,0.236137927,0.311846286,0.315651238,0.290018797,0.270378113,0.288599342,0.258715808,0.240752101,0.223830879,0.198813379,-0.005524955
2236,-0.013941089,0.007103496,0.026411233,0.071730003,0.125800997,0.196242347,0.233097062,0.312698722,0.316119581,0.294721842,0.271215618,0.285121381,0.258474052,0.242323294,0.221899167,0.184432462,-0.006174905
2237,-0.007941119,0.010035845,0.02870162,0.07643839,0.128531963,0.202011928,0.250281245,0.32459867,0.317168325,0.285687,0.26652354,0.267715245,0.223702788,0.194934562,0.163763329,0.13962236,-0.007028967
2238,-0.006179596,0.011039826,0.026992625,0.07458064,0.127157718,0.206368476,0.254385054,0.322426796,0.310337454,0.26599136,0.263524115,0.245256647,0.192438066,0.158167616,0.131252691,0.098862231,-0.007817727
2239,-0.008470768,0.009370302,0.030204268,0.074686788,0.126132056,0.205684498,0.249815673,0.323717833,0.310734987,0.250915885,0.269061416,0.245911703,0.203977332,0.17332685,0.131611213,0.081763171,-0.012154708
2240,-0.006889034,0.00575367,0.026949424,0.073801555,0.121077999,0.20114629,0.240210384,0.308660865,0.315399528,0.278713554,0.278950483,0.269005328,0.253447026,0.234272689,0.209529027,0.168393582,-0.005733501
2241,-0.010316443,0.014409572,0.025471315,0.078166179,0.127010897,0.203902021,0.241704747,0.319180697,0.308758855,0.286927879,0.28101784,0.278232098,0.268373758,0.25110051,0.247431383,0.205368146,-0.001785527
2242,-0.009979229,0.010940145,0.031006325,0.072644286,0.129208893,0.205750138,0.245026499,0.327866703,0.311338753,0.289982915,0.2846421,0.279019684,0.26875639,0.250853419,0.252105892,0.214454681,-0.002257741
2243,-0.008949595,0.007663432,0.030100793,0.077861838,0.130495191,0.20508419,0.249291986,0.32257697,0.320578724,0.297801077,0.286585063,0.286684841,0.26473254,0.254746526,0.25480625,0.221815094,-0.001912892
2244,-0.009303488,0.008215348,0.024932925,0.072122253,0.128081948,0.201337129,0.239761248,0.312607735,0.313319743,0.299567968,0.280915618,0.291949093,0.271082669,0.258719087,0.264022917,0.223247781,-0.00274948
2245,-0.008420563,0.009330449,0.026359692,0.070341617,0.125893191,0.201802582,0.244668752,0.313087195,0.325605989,0.308463901,0.288576633,0.292126298,0.271945775,0.257144719,0.255873144,0.199811205,-0.003737608
2246,-0.009539872,0.006722278,0.024546031,0.070881993,0.118315779,0.199670538,0.240581349,0.322103113,0.328440011,0.311262041,0.290935963,0.283775836,0.261801988,0.253290147,0.24350436,0.185888559,-0.006703215
2247,-0.009107763,0.008613239,0.025756581,0.069765247,0.121895202,0.202534452,0.244206399,0.325754851,0.329277545,0.300494909,0.288966507,0.276153743,0.265734494,0.24795644,0.2327317,0.180347413,-0.008111893
2248,-0.010513497,0.010997182,0.024105716,0.066917971,0.123391472,0.198011294,0.239585146,0.320779204,0.327667564,0.29911536,0.288492531,0.277460963,0.27243492,0.26148355,0.252122819,0.209885061,-0.002869208
2249,-0.012362023,0.011171971,0.030202132,0.073347703,0.129594579,0.207836285,0.246850356,0.329485178,0.332599819,0.309979409,0.291207343,0.277784437,0.273902297,0.262895882,0.253114909,0.209545508,-0.004421774
2250,-0.011509492,0.010178416,0.021843018,0.066045269,0.120802484,0.194516987,0.229703322,0.303487659,0.306820631,0.296520203,0.284473568,0.275411665,0.271519095,0.265605837,0.248170868,0.203307629,-0.002784075
