FID,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19
223,0.166778501,24.62381168,71.96560064,92.86643375,98.90426759,99.33128463,95.18550475,0.325143625,0.197044335,0.27063188
224,0.036060797,26.22951562,74.31335662,94.85910211,98.7622282,98.7058518,95.19671918,0.170517052,0.156297513,0.233534027
225,0.032162332,28.90274202,77.28030099,95.93657619,98.93203469,98.72627265,94.13629675,0.060506051,0.115226337,0.166225824
226,0.272777664,33.06790403,78.43912927,95.38081161,98.53902345,98.54895256,90.69749827,0.044615573,0.125281275,0.258468649
227,0.617906622,35.37528293,77.89733942,97.95108842,99.08688966,99.6450831,95.67946506,0.21391028,0.130467916,0.363680594
228,0.440526488,34.53463105,76.32249395,97.39962376,98.3552984,99.72407375,96.58825312,0.317809559,0.138660828,0.349692878
229,0.559656135,41.22103266,85.20612739,98.96389157,99.79922252,99.82686981,93.76839508,0.377704437,0.145350605,0.343611263
230,0.755814803,41.74332277,86.83902177,98.81107229,99.0826178,99.51790336,86.25562673,0.162571813,0.223136717,0.4457824
231,0.43080394,38.35491172,84.05804891,98.31120666,99.22679311,98.66040512,87.31880932,0.19740863,0.373411178,0.441044432
232,0.368404895,30.08691716,83.7119054,97.79844128,99.21077363,97.54804363,89.74095395,0.082712479,0.145958767,0.16724442
233,0.538475408,36.25920405,81.90593926,95.3227627,97.75513691,97.66274238,81.45451004,0.048282606,0.174363664,0.108860913
234,0.376831889,34.64010865,79.44316044,95.37019179,99.07300611,99.53192407,81.94143871,0.271360469,0.206166758,0.177583166
235,0.135845834,16.11826354,57.37704918,77.29212577,79.54205647,84.91695427,73.11797904,0.29507697,0.11647941,0.203627496
236,0.15948498,19.32466007,62.33485622,91.06046762,91.91016276,93.34314404,84.0271786,0.568206066,0.072192968,0.110349032
237,0.469702716,24.84707516,75.49798441,96.42999194,98.59135375,99.05644044,94.12963762,2.758725804,0.09548136,0.14083219
238,0.352228842,22.94394001,71.94302607,93.01048105,97.0257166,99.36807479,95.45081967,3.304983996,0.14863258,0.205456485
239,0.236310062,23.5741067,68.65466273,88.80960034,96.01328549,98.30873442,93.79414136,1.130925164,0.222645539,0.194482548
240,0.219291848,25.69047296,76.27519484,95.44101048,99.22640094,99.84145815,98.67773943,0.838286847,0.166028097,0.206774919
241,0.25082963,25.02422906,75.37006181,95.67320613,99.27698748,99.8658241,98.73382226,0.644175529,0.166225824,0.207895138
242,0.328694654,19.21443737,67.10776673,88.87503359,98.72057756,99.58881579,97.67471959,0.179850633,0.150215897,0.229233349
243,0.136816162,22.63405159,70.4692287,91.67858103,98.19620659,99.46654259,96.74711099,0.18716659,0.150452571,0.332266423
244,0.104054225,24.64471247,72.01827466,92.84795886,98.4236832,98.88872057,96.06988783,0.124980948,0.090999539,0.181069959
245,0.022853031,30.17070785,79.39908627,96.54286482,99.55572643,99.61604832,93.0813201,0.134125895,0.085750775,0.155689351
246,0.17077762,31.96458418,77.68664338,95.96237571,98.1897988,97.94083276,89.49525453,0.020728547,0.089786212,0.242645938
247,0.323346073,33.32746081,77.75436711,95.66568127,97.73270964,99.47303497,91.61945714,0.137174211,0.108252752,0.28166438
248,0.227071603,37.63789131,83.73662994,98.09513572,99.36783457,99.66347819,89.70664366,0.390184423,0.114659419,0.315195854
249,0.446835762,43.16154363,87.77425423,98.88888889,99.85582468,99.80847472,89.65379638,0.307270233,0.136499308,0.285322359
250,0.693856911,40.89352667,83.73233002,97.46519753,98.75261652,99.5405522,84.58261432,0.309099223,0.250562549,0.460295687
251,0.441498962,38.00243935,83.16689062,97.91883902,99.28339528,99.61694945,86.96371943,0.260935833,0.291198525,0.336921486
252,0.419620542,33.90522654,83.20451492,97.70491803,99.51514375,99.70676073,91.09361519,0.072729495,0.234172147,0.194482548
253,0.764847176,36.01949144,83.84842784,95.77425423,98.63941219,98.99584488,79.91803279,0.104252401,0.16724442,0.115226337
254,0.715131285,32.34584632,78.02526203,92.64545162,97.55649537,99.06169111,79.86087144,0.176192654,0.188672377,0.132906569
255,0.168237205,17.06880942,59.53453373,83.45976642,85.29838951,86.62100949,83.61842105,0.319463496,0.077046276,0.22374638
256,0.272405206,22.03168855,70.51652782,97.80670738,97.5276603,98.90062327,95.44234765,1.61804603,0.087966221,0.313976528
257,0.433704175,25.13529385,76.11394786,97.36633451,99.1595113,99.76843837,97.08600242,3.786617894,0.072979383,0.237768633
258,0.256245685,26.50928022,73.95001344,95.36269152,99.04844291,99.75220741,98.03064404,2.253315043,0.118906064,0.223136717
259,0.243654031,24.50746944,69.97043805,91.33132556,96.87299757,98.67447195,97.02545298,0.751105014,0.191705695,0.30848956
260,0.299694458,26.23721141,76.01504972,95.54376942,99.38390657,99.86410699,99.16464681,0.342630697,0.12345679,0.336921486
261,0.207622215,22.21755432,72.99865628,94.48408872,99.61446452,99.91235284,99.25012985,0.554333211,0.149239244,0.398110044
262,0.141806646,21.70529651,71.85702768,90.01714347,98.94378231,99.72623788,97.63028047,0.483462887,0.241440126,0.367626886
263,0.209080919,26.61792666,74.78204784,94.45087325,98.76863599,99.60288262,97.41587575,0.443834781,0.20929894,0.370675202
264,0.078943906,29.09416025,79.17764042,96.46823871,99.36135674,99.95455332,97.37383137,0.210943454,0.142565944,0.222527054
265,0.147167035,31.15914532,78.40687987,95.2373299,99.01853988,99.50280414,91.86612708,0.060356653,0.11555069,0.207383081
266,0.273750134,30.78678135,74.50900296,93.99335691,96.52590884,95.77670533,82.90663954,0.050602042,0.07097964,0.179850633
267,0.333318714,35.0348574,85.08680462,97.77456338,99.04844291,99.79440789,91.6080673,0.393842402,0.156297513,0.362749581
268,0.375227207,39.62562245,87.66998119,99.11389692,99.66891675,99.91018871,92.80860457,0.651729919,0.165012497,0.323731139
269,0.537775574,42.03866829,88.85568396,98.95766586,99.81417404,99.88854744,92.25242382,0.430422192,0.17896576,0.276177412
270,0.403003767,39.46265278,87.16366568,98.52566163,99.37417233,99.44995686,82.99536877,0.571254382,0.229276896,0.435299497
271,0.433721349,35.95971028,82.82074711,97.08346727,99.08154983,99.65806787,89.91803279,0.298125286,0.271178626,0.442133431
272,0.401541843,32.0348574,80.9438323,96.0452159,98.76009227,99.65590374,92.25350589,0.073340667,0.134679318,0.195092212
273,0.606211229,35.28707594,81.17710293,93.98478517,97.80746721,98.61063019,82.14378463,0.113397348,0.127713921,0.135345222
274,0.435666287,29.4685378,76.03117442,90.03161177,94.73172711,97.41695427,77.58721434,0.07133059,0.172899124,0.218259412
275,0.144730494,15.60615663,55.74092986,89.02817958,90.93938229,95.43140638,91.03834834,1.08581009,0.133516232,0.359423463
276,0.076825082,16.14033499,58.1972588,88.40311744,90.12452476,94.75947326,93.42105263,0.853528426,0.085142614,0.259106843
277,0.25145096,23.17111815,72.61918839,98.92932008,98.94485027,99.61065574,95.88382964,2.827617741,0.12345679,0.230452675
278,0.183227831,27.85065727,79.12281645,98.25853265,99.33786151,99.66134599,95.7777874,4.181069959,0.190824569,0.179850633
279,0.109402807,28.66500679,74.7626982,95.4238108,99.18941433,99.65811044,97.92568386,1.435756744,0.135011859,0.226185033
280,0.220263244,26.01086464,70.29938189,93.04296582,97.63872869,98.76941329,96.08822261,0.205456485,0.133187375,0.303612254
281,0.260709813,23.4056134,71.02499328,93.71781779,99.16747027,99.50550927,98.43533587,0.368236549,0.067062948,0.301648118
282,0.186714123,23.94136514,71.71835528,93.74791723,99.5813576,99.78645384,98.77835007,0.136902579,0.113118044,0.245694254
283,0.116466627,21.66183794,68.95565708,88.19994625,98.85834508,99.74870578,97.79150796,0.306050907,0.26032617,0.36640756
284,0.18331048,26.74241738,74.67884977,93.49637194,98.87756846,99.81233822,97.07937877,0.569425392,0.231101381,0.349336991
285,0.077481982,25.32367587,76.22467079,94.30086789,99.38378401,99.59124245,95.81024931,0.133516232,0.114942529,0.203627496
286,0.067735821,29.46198672,75.31416286,95.22923945,98.70669401,98.60467616,89.58513677,0.015241579,0.098765432,0.149607736
287,0.376831889,34.23358986,83.45713518,97.13840365,99.42543466,99.47368421,89.27025623,0.220088401,0.158121997,0.201798506
288,0.492181142,35.84291535,86.7841978,98.30798173,99.79922252,99.88891286,93.58498706,0.351165981,0.150586801,0.371894528
289,0.320648704,38.75147125,88.71808654,99.1518409,99.82535091,99.92126833,94.3375606,0.402377686,0.201301466,0.269471117
290,0.561601074,41.4920721,89.9467885,99.10961106,99.84407706,99.93205349,92.53159626,0.243865264,0.122240467,0.259716507
291,0.426881862,40.028067,86.48965332,98.10803547,99.35388099,99.6162322,85.09890062,0.231062338,0.171315348,0.350556318
292,0.307300328,36.0421005,83.21311475,96.68583714,99.4211628,99.83498706,89.04982744,0.334095412,0.349084717,0.37037037
293,0.35183642,31.46536895,78.8691212,95.46251008,99.19475415,99.84792925,95.71827389,0.119178585,0.200693304,0.227404359
294,0.506313076,33.94497899,77.44692287,93.12657888,96.48319023,96.80004314,70.07769217,0.093278464,0.145099832,0.160341411
295,0.349602746,28.94160254,73.1362537,89.09139612,92.72288436,92.86858371,43.40482168,0.028044505,0.102171137,0.18899558
296,0.23193395,15.8345756,62.09943564,92.95135716,93.36259558,94.57020429,86.78583795,0.473708276,0.06248635,0.149367474
297,0.161429919,22.02851969,69.56839559,95.82985107,98.67145115,99.35509003,90.14456371,1.371132449,0.207991242,0.429362039
298,0.073259718,22.57265731,67.2055899,91.35501209,93.5591012,96.52502157,91.95211389,1.857643652,0.22628552,0.251790886
299,0.160943684,25.15844273,77.37919914,98.32303144,98.52407194,99.23173476,94.02268006,2.633135193,0.154092553,0.178021643
300,0.086063541,28.65474093,82.55200215,98.34345606,99.72339698,99.9372403,97.77960526,1.875933547,0.150215897,0.145099832
301,0.088299792,30.12856496,78.22305832,97.19860253,99.75009612,99.81496711,96.91179017,0.621246761,0.106166129,0.16399939
302,0.15948498,28.49751019,72.1117979,94.45730205,98.51659618,98.56193733,94.54594478,0.164609053,0.141352617,0.325560128
303,0.125934786,20.73653237,67.08519215,91.51195915,99.1471124,99.18572045,97.95273546,0.028654169,0.077844676,0.268807395
304,0.19697646,22.65031395,69.66299382,92.14082236,99.2887351,99.62452389,97.85534972,0.014056961,0.077046276,0.232281664
305,0.163374858,20.34223631,69.22010212,90.78742274,99.24281259,99.60721087,97.5934903,0.054869684,0.187921912,0.468221308
306,0.105280522,23.70439113,70.51975275,92.3837678,97.75086505,98.94715201,94.27847282,0.061575979,0.10798612,0.220088401
307,0.036467602,26.62290629,71.0239183,92.7333119,97.62804904,98.34119633,86.00350589,0.0347508,0.089179548,0.14266118
308,0.128852194,32.73569138,83.95377587,96.58478904,99.56960998,99.89322692,94.15144564,0.212772443,0.162379128,0.199476981
309,0.40317103,35.18334088,87.61193228,97.70706799,99.42757059,99.70243248,92.37902528,0.58832495,0.175932442,0.284103033
310,0.520271124,38.7129923,87.52915883,98.59392636,99.87398009,99.94806094,95.28904228,0.625514403,0.186705589,0.409693644
311,0.363703552,40.34540516,89.55334587,98.98414405,99.83927997,99.92317348,93.82249827,0.644413961,0.228105511,0.32982777
312,0.688932446,41.70212766,88.67831228,98.36065574,99.7073775,99.78358726,93.58877251,0.517604024,0.18745905,0.303002591
313,0.438583696,40.61385242,85.17280301,97.12765386,98.47387757,99.23748921,86.76095048,0.407254992,0.269415557,0.426764213
314,0.293524035,39.04617474,82.31658156,97.15667831,99.24601649,99.63426247,90.8984038,0.345679012,0.416777888,0.403819254
315,0.233392654,31.81892259,78.0639613,95.06261758,98.93737451,99.75761773,95.1188106,0.214521452,0.251158727,0.201188843
316,0.214915736,33.94768939,75.95377587,91.95807579,96.78435644,95.60682133,64.17178843,0.049382716,0.138660828,0.198750191
317,0.210561043,31.69081032,75.73125504,91.17968499,96.81425947,96.74719586,69.82448927,0.075598232,0.18745905,0.196311538
318,0.085278911,23.29506268,78.71647407,98.00698737,98.5251399,99.42975242,87.5204918,0.855967078,0.113118044,0.211553117
319,0.136933565,21.98942946,78.3413061,96.91631844,98.76756803,99.71217105,91.97368421,4.314586191,0.302392928,0.490786353
320,0.182338011,24.04661878,76.33001881,97.15775329,95.05638857,97.36949957,87.81940339,1.678402683,0.15933832,0.332876086
321,0.12816202,32.30564214,80.36119323,96.92985757,99.43291042,99.81172091,96.50992235,2.241731443,0.152040382,0.187776254
322,0.09307584,29.13618312,80.66433754,96.71916152,99.72446495,99.89179363,98.04465056,2.014327084,0.15241579,0.171925011
323,0.087522245,28.73785969,77.33082505,96.53533996,99.72873681,99.89936807,97.94650561,0.137783874,0.086967098,0.174973327
324,0.347937956,27.13601662,67.56463316,88.79781421,98.10329361,98.77402181,95.12926633,0.037799116,0.136228182,0.182898948
325,0.370841435,21.95283914,63.87100242,90.78097286,99.30890389,99.39926661,98.07808456,0.014022253,0.118274653,0.154473028
326,0.387529053,21.75116412,66.71647407,90.6455254,98.66824726,99.13326697,97.74698016,0.014056961,0.072979383,0.222527054
327,0.19102476,20.06595293,70.39828003,92.4482666,98.95446196,99.46221434,94.68291631,0.024386526,0.156073769,0.380429813
328,0.100650582,24.0705606,73.85864015,93.35017468,98.59562561,99.05211219,91.16044074,0.026825179,0.127105759,0.388355434
329,0.176405518,28.79432624,78.51437786,96.14057645,99.42223077,99.79440789,96.48727351,0.122542295,0.117983336,0.172534675
330,0.17104513,34.94259402,88.71056168,98.80462241,99.93805801,99.96333046,96.62316652,0.314586191,0.159731748,0.228060573
331,0.388015287,38.31323124,86.67347487,98.00698737,99.35815285,99.6331804,94.4391717,0.464563329,0.121024144,0.236549307
332,0.441013796,39.40823056,86.77022306,98.15103467,99.69883378,99.93940443,95.77747917,1.213229691,0.188385917,0.378600823
333,0.486820753,42.42399602,88.33646869,98.43482935,99.76963463,99.78142313,92.86777394,0.577960677,0.119807821,0.268861454
334,0.578619288,42.2942558,87.98495028,98.46887389,99.8184459,99.81496711,87.72756687,0.357262612,0.194003527,0.377381497
335,0.39471953,40.97303158,85.36844934,97.44047299,98.58921782,99.41652286,87.0405522,0.440176802,0.228014022,0.463344002
336,0.161916154,37.241722,79.94625101,97.34049987,99.20436584,99.65806787,92.13759742,0.363359244,0.305905248,0.38618257
337,0.069197745,35.03952658,78.9174953,95.69148078,98.10329361,99.07050727,89.20621225,0.131402029,0.175758682,0.224965706
338,0.169095897,34.86956875,75.7441548,93.25127654,97.67183562,97.98195118,68.20319241,0.025605853,0.099984758,0.209724127
339,0.257704389,32.76776438,72.87395861,89.90249652,96.58144303,98.25927524,85.69025022,0.209724127,0.25481968,0.323731139
340,0.173099552,26.79764599,77.83069067,95.52378393,95.76995431,97.265625,89.96061288,1.703398872,0.090007906,0.161162805
341,0.179816675,26.27365948,83.95915077,99.07336737,99.51891139,99.84742902,96.43460007,3.308641975,0.175932442,0.241440126
342,0.210029775,22.19013128,79.11421661,98.53744777,98.5653059,99.43516274,97.78609765,2.372809023,0.190354558,0.463490985
343,0.348630277,25.26754187,77.18462779,98.13383499,97.20668595,98.9592321,94.41005177,1.715592135,0.144385935,0.294958341
344,0.282638676,31.95654142,76.6772373,93.71136791,98.95531983,99.60829294,96.56011946,0.69440634,0.084326239,0.197652497
345,0.280689443,29.87712879,80.88900833,96.58908895,99.81463624,99.94156856,97.74714335,0.476146929,0.10338746,0.138660828
346,0.212484562,27.7483024,74.41870465,95.72910508,99.43319404,99.86041378,98.95797265,0.203627496,0.10798612,0.179407651
347,0.306029463,26.09551833,66.76699812,90.17464909,97.79384978,98.98069598,95.2232528,0.024386526,0.09463952,0.137444505
348,0.312364467,23.19148936,65.07927976,92.05697393,98.95404461,99.27415876,97.85643179,0.01341259,0.043179468,0.188672377
349,0.390446461,21.72200388,65.80704112,91.22063961,99.13639773,99.68620152,98.43966413,0.050116123,0.046713097,0.181232135
350,0.274841747,21.71118153,74.6186509,94.20048374,99.10425372,99.81280298,97.40412916,0.104862064,0.15143222,0.406251901
351,0.146842878,24.25079221,78.41870465,97.07497984,99.43855138,99.84310076,97.01251079,0.099984758,0.218398893,0.287660403
352,0.15593858,28.97012223,83.00994356,98.19243544,99.68927462,99.96862015,98.16265582,0.37616217,0.17896576,0.186097427
353,0.419572241,37.06193251,89.17817791,98.98091911,99.92285439,99.99460742,97.54912569,0.608443835,0.226236088,0.17229246
354,0.494500686,36.51833409,87.37866165,98.90567052,99.69034608,99.78899758,94.63945637,0.768175583,0.154092553,0.231101381
355,0.683205902,39.47215935,86.02848697,97.96398818,99.71606129,99.86798823,95.22540984,0.809632678,0.15508119,0.317460317
356,0.674434357,43.88863739,86.16070949,98.59930126,99.76350443,99.86149584,93.37777008,0.404816339,0.151059235,0.266374749
357,0.679756105,43.49098794,86.97984413,98.64566592,99.69463195,99.82037742,84.20728012,0.080475537,0.165619161,0.285835918
358,0.38204952,39.68492531,86.67454985,98.3520559,98.72281153,99.50819672,81.27272334,0.293857644,0.235966673,0.422672262
359,0.235337593,36.84291535,80.66971244,97.6371943,99.09246759,99.42867036,83.04788611,0.214601433,0.32759834,0.370064792
360,0.176892826,35.78813943,80.42461704,96.21607095,98.50423229,99.25878636,86.61811807,0.070895978,0.129219345,0.255427842
361,0.381074904,33.52577133,76.59983875,93.06745499,97.26775956,97.75147161,75.65356648,0.039018442,0.076628352,0.201301466
362,0.38412541,33.24762336,77.46949745,94.67052395,98.46673095,99.04982744,90.2700831,0.428593202,0.310005096,0.259076811
363,0.242144878,19.35989135,67.77210427,93.78656381,85.74693494,90.2105696,85.76682485,1.950312452,0.099492829,0.158512422
