FID,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19,0eg19,27eg19,53eg19,63eg19,77eg19,90eg19,97eg19,103eg19,105eg19,108eg19
2829,1.659771258,36.36306021,80.93523246,94.92717012,98.21863386,95.38283414,61.82916307,0.050602042,0.067062948,0.190824569,-0.008021093,0.072818898,0.17325519,0.234486938,0.223253384,0.192035764,0.116684593,-0.02135388,-0.037868232,-0.05618225
2830,2.654841439,36.75011317,79.70008062,95.40123623,97.89183647,97.15850069,46.84977157,0.056089011,0.080277322,0.182289285,-0.001174304,0.071841829,0.175433189,0.235659897,0.226100698,0.189064369,0.097050354,-0.01840107,-0.034665085,-0.048584405
2831,2.961858398,35.05940281,77.32975007,93.49744692,97.69639882,96.18139716,57.20448663,0.075598232,0.098522167,0.270690444,0.000268713,0.0686519,0.165527865,0.219198927,0.220397547,0.187112346,0.10496825,-0.014262504,-0.029104866,-0.045877755
2832,2.397555663,35.36170213,78.31765654,94.52909032,99.18514247,95.61114958,59.45427092,0.10695514,0.12924859,0.176366843,-0.002399422,0.067167968,0.1607382,0.233968288,0.21929197,0.18964842,0.107724935,-0.017153872,-0.031798486,-0.052508309
2833,1.783508864,36.02172929,79.84090298,95.78715399,99.33892947,98.41026747,66.10871441,0.053040695,0.12345679,0.158512422,-0.00565366,0.068932332,0.166085199,0.234825328,0.217765495,0.19185622,0.118907012,-0.012040976,-0.030194499,-0.052241892
2834,1.517477304,35.15980081,75.68718087,93.2480516,97.7156222,97.88456544,68.01827466,0.10608139,0.148391413,0.213382106,-0.00783476,0.068594441,0.153514892,0.225822881,0.211220413,0.192525998,0.126143813,-0.013473456,-0.030097228,-0.054415688
2835,2.544952398,39.629244,81.23085192,96.66433754,99.26497375,98.20377424,68.28839517,0.201798506,0.235939643,0.451760402,-0.000428002,0.07893417,0.162964448,0.249104291,0.220902771,0.192015529,0.125313342,-0.012881384,-0.034382392,-0.058374301
2836,2.69481358,40.05556308,80.41816716,94.77452298,98.0541672,96.55687327,69.47368421,0.163389727,0.116767013,0.411522634,-0.003066722,0.079573229,0.167939052,0.23174201,0.219155729,0.194583416,0.129510611,-0.014788406,-0.038934376,-0.054964088
2837,2.878041411,41.91851517,81.31040043,93.42012215,97.76154471,96.68347472,63.70793788,0.13107758,0.11949398,0.215289181,-0.00143465,0.081273027,0.174551323,0.252136856,0.228010193,0.202631772,0.121560693,-0.009305418,-0.034129217,-0.059703454
2838,2.91594947,47.20235401,79.50550927,94.00698737,96.40629672,92.88395168,59.6001075,0.122542295,0.11129356,0.26032617,-0.000416265,0.094937086,0.165199593,0.238206312,0.217706665,0.190287247,0.120837659,-0.010864702,-0.029925317,-0.055361979
2839,2.966244171,45.51109099,80.42999194,94.79279764,98.39698407,96.36101974,64.92881795,0.10791038,0.121632306,0.202408169,-0.002233309,0.09506119,0.165140435,0.224745676,0.219254911,0.195928425,0.124539189,-0.007187685,-0.028086256,-0.049576346
2840,1.951668786,43.19645842,80.72668637,95.72588014,97.98474946,94.38300727,49.88891286,0.078646548,0.08291419,0.236549307,-0.006429556,0.088593192,0.167963654,0.227804944,0.218777493,0.184909508,0.099976107,-0.017059816,-0.036239728,-0.056934077
2841,2.308156101,42.36894522,78.3681806,95.76457941,95.46755521,90.77216066,57.34900777,0.024386526,0.063248799,0.234110654,-0.005190109,0.087448232,0.161809444,0.235351369,0.213971704,0.182995468,0.107667252,-0.019133661,-0.035440676,-0.061546203
2842,2.140744314,41.32050702,80.40849234,96.70202507,97.85552565,94.701134,69.71459285,0.033531474,0.090007906,0.252400549,-0.005268773,0.082282759,0.167359978,0.262889564,0.221516222,0.187625304,0.122984931,-0.014768963,-0.035799567,-0.066598639
2843,2.323484837,41.87369851,80.75463585,96.36334319,98.45815922,96.18636756,70.10461605,0.240816949,0.191434233,0.485312899,-0.007995968,0.080815852,0.162508935,0.262163639,0.22697404,0.18906799,0.128321007,-0.012339756,-0.036678754,-0.065632507
2844,2.584823643,42.64941049,81.71459285,97.28137597,97.98688539,94.19689231,62.39754098,0.084341768,0.119807821,0.47248895,-0.004192618,0.082180217,0.16800487,0.247101516,0.22590524,0.178889915,0.110143133,-0.018522142,-0.037618045,-0.055822916
2845,3.277634022,39.57944771,83.04434292,96.853534,98.9715494,96.67157202,58.29378775,0.053650358,0.070720927,0.220088401,-0.002451595,0.074851006,0.163899943,0.239511281,0.232333556,0.181409672,0.111427039,-0.012472507,-0.038192052,-0.060084384
2846,3.118709339,37.61068357,82.10696049,96.59553883,98.3435858,95.58193386,50.97016931,0.0695016,0.052910053,0.241426612,-0.004091952,0.073928103,0.161496669,0.248997718,0.228289351,0.175107583,0.103518866,-0.011164298,-0.040290531,-0.053603575
2847,2.110043906,37.58804889,79.6957807,94.50658952,97.844846,94.4684903,37.32959448,0.02499619,0.058991668,0.288980338,-0.006045585,0.072535478,0.161879599,0.246406496,0.225434288,0.165311143,0.082855143,-0.014496228,-0.036948118,-0.04529516
2848,2.136358542,36.59438948,77.65976888,92.69013706,96.82707506,97.24762726,60.42493529,0.072549916,0.116445664,0.316243994,-0.004936163,0.069118083,0.15969038,0.239837065,0.217958182,0.189172894,0.112153016,-0.006903738,-0.034466259,-0.046168141
2849,3.365230329,42.71706655,79.61515722,96.04729911,97.85125379,96.15542763,55.33973253,0.040237769,0.119199659,0.169486359,-0.003135656,0.090464972,0.160598963,0.250661612,0.226625055,0.185053483,0.108679302,-0.010844292,-0.037422229,-0.051840566
2850,2.633412765,43.83567225,80.5815641,95.64418167,98.2389252,98.25895949,60.85783392,0.077427221,0.20057918,0.284712696,-0.004687605,0.098664261,0.159900591,0.241932452,0.226135686,0.192993045,0.115747944,-0.012118221,-0.038467217,-0.050813746
2851,2.573473873,45.17066546,83.27331363,97.33082505,99.01425051,97.19853705,53.22368421,0.134735559,0.279146141,0.579789666,-0.003333872,0.105221719,0.165289268,0.251853734,0.237302378,0.185296461,0.102315381,-0.013457555,-0.039790403,-0.048737586
2852,4.495725997,51.75994941,88.11287288,98.76781314,98.57533427,95.54622576,47.76100086,0.088401158,0.21893815,0.405426002,0.001705855,0.123026915,0.176177204,0.269715041,0.231180042,0.175419286,0.091660425,-0.008020192,-0.040403195,-0.048086461
2853,4.488594555,48.71163422,87.35071217,98.40472991,98.32329446,85.68701467,45.50582399,0.079256211,0.137783874,0.230452675,0.005375001,0.113518879,0.176869079,0.262744516,0.225223914,0.167182103,0.086537644,-0.01242312,-0.042267945,-0.050768133
2854,2.563429316,45.48574015,83.75812954,98.38538027,99.08582169,96.01800554,50.53480247,0.10608139,0.074195706,0.229276896,-0.005815856,0.10562668,0.167994007,0.260519147,0.227042407,0.183343813,0.100522511,-0.001841738,-0.038466845,-0.049193818
2855,3.025695754,44.74649163,83.74737974,97.89411449,98.73018924,94.7638937,48.5677308,0.053783156,0.136228182,0.187776254,-0.005131552,0.102432013,0.169620201,0.258556992,0.22711198,0.184724003,0.103020899,-0.00526135,-0.033290654,-0.04300892
2856,2.414611445,41.60139134,79.80435367,95.20881483,96.70212312,91.7492642,45.15207075,0.029873495,0.203627496,0.18899558,-0.008017914,0.09001001,0.165942326,0.237173334,0.221524701,0.175145984,0.095253408,-0.013901109,-0.038232483,-0.043155301
2857,4.146609485,48.38026256,78.28540715,95.0176792,93.52599428,81.5811044,35.06794651,0.032312148,0.117983336,0.136564548,-0.005010019,0.108164139,0.157051131,0.228841871,0.209820479,0.152909532,0.077174075,-0.010848939,-0.042891134,-0.038573585
2858,1.305010989,38.82014596,81.74576727,94.49395324,96.8687257,88.14166378,36.7901662,0.063404969,0.095852848,0.269415557,-0.009775968,0.078442879,0.174067527,0.25121966,0.245595768,0.152551249,0.087348282,-0.019177537,-0.030924793,-0.044041973
2859,1.866168762,38.23011248,78.39720505,93.39532384,96.71814259,89.13175208,34.91927805,0.078036885,0.130754728,0.170096022,-0.006260793,0.074270494,0.161717921,0.243147567,0.233926848,0.159198418,0.083506711,-0.026215423,-0.031395447,-0.050343033
2860,1.765029799,40.79188689,81.34694974,95.08839601,97.62057328,92.85729744,38.36240478,0.053040695,0.049746415,0.173754001,-0.007249906,0.083763786,0.173632562,0.236662388,0.22787255,0.167972848,0.092083655,-0.022635428,-0.036354296,-0.05119995
2861,1.668542803,39.97786511,79.27116367,93.23407686,96.44581144,92.08908542,37.56147541,0.084133516,0.115872746,0.316415181,-0.005404643,0.081467986,0.161914587,0.220481664,0.207552344,0.157113403,0.086535163,-0.024013944,-0.037402943,-0.050076611
2862,1.531639292,37.11306747,78.26605751,92.72991131,95.53305475,93.15486496,56.7748009,0.205456485,0.207991242,0.53040695,-0.004934469,0.073288783,0.165826127,0.215685457,0.201877415,0.172091588,0.107908264,-0.022241853,-0.034705732,-0.050157532
2863,1.160767803,35.03455753,75.28191346,91.47648482,93.85385963,95.78860803,76.91849896,0.078646548,0.104346138,0.253010212,-0.009582065,0.067229964,0.157266885,0.215650693,0.196402669,0.18309021,0.126357853,-0.022865305,-0.032557689,-0.051910896
2864,1.563284261,34.25848128,77.41789841,93.25665144,97.5799906,96.18139716,71.64452043,0.043393228,0.078866267,0.158730159,-0.008772787,0.064463444,0.169101879,0.240931734,0.210874781,0.192210034,0.109712049,-0.020272646,-0.031824533,-0.050899599
2865,1.672161119,35.31598681,79.24536415,93.91621129,97.19872699,94.12439404,58.05974978,0.047553727,0.113118044,0.243865264,-0.009218414,0.069295041,0.169484124,0.238504276,0.215100035,0.185905471,0.09184102,-0.020813769,-0.031226031,-0.045695528
2866,1.42293954,35.47856348,77.2534265,92.88470841,94.93250459,89.88244176,52.79497057,0.026825179,0.104346138,0.201798506,-0.008277691,0.073515266,0.159818172,0.230301321,0.200898618,0.17284362,0.083129048,-0.019761685,-0.029964324,-0.044987276
2867,2.584823643,33.82617337,75.77532921,91.52163397,94.83425178,86.12145083,66.29155125,0.05974699,0.073587545,0.22557537,-0.007560209,0.070806876,0.152314022,0.228132665,0.207525283,0.175370678,0.100562148,-0.02005901,-0.03189202,-0.049088929
2868,2.335180231,36.88620861,78.54125235,91.96560064,93.69259686,80.6505367,56.79968837,0.041457095,0.083112912,0.167657369,-0.009051894,0.07213039,0.159085274,0.236050159,0.209888771,0.166313455,0.086266011,-0.023230674,-0.036639649,-0.054979604
2869,2.390246042,38.08058906,82.06503628,93.51142166,97.18057158,94.69031337,71.66091458,0.0347508,0.090392875,0.22684425,-0.004985735,0.070975557,0.172045276,0.241892248,0.219183758,0.188328892,0.113547869,-0.022980811,-0.036713034,-0.058396205
2870,1.864710058,37.41463481,81.01263101,91.93292618,96.36987035,94.73900623,69.34405298,0.136564548,0.19521985,0.497485139,-0.010220707,0.069012962,0.170380592,0.224713176,0.213666573,0.185006797,0.114810489,-0.026021229,-0.036315896,-0.054054879
2871,1.833252928,39.99774134,80.12577264,92.74281107,96.61988979,97.34253667,62.36690616,0.114616674,0.118906064,0.27008078,-0.007914314,0.076982655,0.170308232,0.227967694,0.212335572,0.193793431,0.108695053,-0.021418478,-0.036450136,-0.055319123
2872,1.953618019,38.25089217,81.02123085,95.1572158,97.56076723,94.85803324,51.38395949,0.055479348,0.063248799,0.195701875,-0.006564199,0.076395109,0.174212098,0.236863598,0.218985915,0.185954526,0.097659014,-0.022875607,-0.037180357,-0.055361591
2873,2.2128541,37.63743958,81.00295619,95.61300726,96.99260968,96.60989439,49.23964625,0.056089011,0.129219345,0.227404359,-0.002079993,0.074235365,0.177474529,0.239856765,0.220737755,0.189200148,0.094510734,-0.023172652,-0.034493089,-0.051190011
2874,3.095380807,36.23360876,77.58882021,94.38215533,98.64048016,97.36625693,54.98182133,0.042066758,0.158945861,0.236549307,-0.000637757,0.070670381,0.164634839,0.225198656,0.223517448,0.181264251,0.100588761,-0.015654912,-0.029890889,-0.042607948
2875,2.832234454,37.35555857,77.59204515,94.11764706,98.88611218,94.01726974,58.08409799,0.040948539,0.119199659,0.170285228,0.000115644,0.072217092,0.159563869,0.227089673,0.219053939,0.1767703,0.102514721,-0.013970627,-0.030390857,-0.050281603
2876,2.360183213,38.55490807,80.12469766,94.56490191,99.07621,97.21742882,62.53029778,0.032921811,0.089786212,0.084133516,-0.00437015,0.078212,0.164373562,0.225053236,0.217767075,0.189801529,0.113676466,-0.013703291,-0.032783978,-0.053642295
2877,2.308865596,38.09052717,78.68852459,93.91346412,97.8971763,94.74982687,60.38179465,0.078646548,0.129219345,0.184118275,-0.003654537,0.078058667,0.159353197,0.225051984,0.212951154,0.181555122,0.112665497,-0.014631947,-0.034703836,-0.05443307
2878,2.64560298,40.62429417,81.65761892,95.1625907,98.80852888,95.17615997,49.76519217,0.08291419,0.24691358,0.367017223,-0.002802641,0.079885997,0.162202984,0.240030184,0.21687682,0.172783047,0.097922571,-0.023123695,-0.032944378,-0.059596185
2879,2.879990644,41.63432368,80.36871809,96.51276539,98.57106241,90.42698234,52.44762812,0.096326779,0.153485889,0.286541686,-0.002690324,0.078760579,0.16256772,0.237843648,0.219569728,0.170723423,0.09874294,-0.020715766,-0.03723108,-0.061038245
2880,2.10906929,41.46496815,79.24751411,93.81549341,97.39630057,93.39183691,56.46533068,0.067672611,0.073587545,0.13136289,-0.003262437,0.077923588,0.162008077,0.240932956,0.216402873,0.177951857,0.108495586,-0.016613636,-0.035171706,-0.062351849
2881,1.878810864,43.87044315,76.74281107,93.35769954,96.07415951,94.03257118,63.1622088,0.124980948,0.157732534,0.190214906,-0.003818309,0.082371585,0.15360029,0.227107093,0.208792523,0.185444444,0.117335372,-0.007509448,-0.025567796,-0.053958666
2882,2.339078695,41.68360663,74.96694437,93.18892771,96.12648981,94.36244806,69.50203428,0.087181832,0.157125871,0.252400549,-0.003752783,0.08012899,0.15474318,0.224377915,0.208538488,0.188606218,0.127743617,-0.009509056,-0.02519102,-0.04785274
2883,2.951137621,43.18543461,82.40902983,97.92743886,98.65649964,92.8583795,55.42005713,0.085962506,0.076628352,0.360920591,0.000334341,0.087172769,0.172461241,0.257669419,0.225008026,0.186856523,0.111149788,-0.013717613,-0.035044175,-0.054076947
2884,2.196808355,41.60184307,77.27277614,95.52808385,94.26075441,87.71208449,51.18810596,0.015241579,0.102526147,0.182898948,-0.003841069,0.084400386,0.157419577,0.237780377,0.209079504,0.171098873,0.093773641,-0.020269133,-0.037233781,-0.059657644
2885,1.632482006,41.36287663,78.39398011,96.26379514,97.46465035,95.62413435,65.61583261,0.034141137,0.10131282,0.242645938,-0.009497064,0.082927555,0.158147573,0.263829082,0.221556708,0.181060746,0.11652758,-0.01270212,-0.035597112,-0.063474379
2886,2.050105015,43.23756607,81.88336469,96.21499597,97.00525019,92.43528904,56.11041378,0.149977138,0.193395366,0.406860062,-0.005137717,0.084411748,0.166721523,0.254217803,0.217528149,0.170930922,0.101778902,-0.015996167,-0.037927277,-0.064863034
2887,2.537658877,43.0488503,82.57350175,97.42757323,97.84057414,94.70979051,51.37963123,0.061117223,0.165012497,0.330437433,-1.19E-05,0.079410814,0.16697298,0.251356602,0.224628732,0.17369771,0.097404577,-0.01771084,-0.035330489,-0.063532226
2888,3.580252328,37.979401,83.42273582,96.6772373,98.47067367,94.4684903,42.79561981,0.022557537,0.096089521,0.287151349,0.000360142,0.072683789,0.168968454,0.247606903,0.229998186,0.165664241,0.086997412,-0.021206891,-0.038384773,-0.054526571
2889,3.047232838,33.80132809,80.87073367,94.0908358,97.25532915,96.47139024,69.14797239,0.073769242,0.114659419,0.362749581,-0.001995312,0.065477259,0.161775634,0.242752358,0.223192722,0.185480028,0.127753735,-0.009567332,-0.033407465,-0.048082273
2890,2.560316555,38.11763112,82.83902177,95.95628415,98.2880516,95.78860803,54.54791378,0.123151959,0.10980611,0.242645938,-0.001169701,0.073207766,0.169407561,0.255279779,0.226637259,0.178699106,0.104849711,-0.008116468,-0.033392418,-0.050198361
2891,3.301024809,39.80914258,79.11636657,94.08653588,97.14319279,96.68572045,51.42183172,0.042676421,0.158730159,0.266982911,-0.002027729,0.078943208,0.159506798,0.242357299,0.216548547,0.179750621,0.097179815,-0.010421501,-0.036562435,-0.052380279
2892,3.479981718,44.07507792,79.16581564,95.23353937,97.89610833,96.96589335,63.22606475,0.065843621,0.108592783,0.174363664,-0.005484319,0.093126915,0.157158345,0.238671005,0.222699553,0.186547443,0.112726845,-0.010981903,-0.036502078,-0.051854849
2893,2.699199353,43.8781226,80.693362,96.93738242,99.18300654,97.75796399,55.90379638,0.079865874,0.182448458,0.282883707,-0.005367677,0.098108567,0.158433214,0.243275657,0.237357184,0.189360648,0.107022092,-0.010614573,-0.037452385,-0.0521832
2894,3.937936445,47.59316981,84.31926901,98.06288632,99.45248045,97.9007964,51.21623961,0.114007011,0.212938921,0.410303307,-0.000404743,0.113991126,0.166012675,0.262227684,0.237771198,0.191292003,0.10122072,-0.011576658,-0.044468541,-0.057766847
2895,5.247931071,51.27906924,84.79548508,98.36494161,98.54436328,95.63495499,40.54384522,0.0463344,0.176539106,0.381039476,0.004110029,0.123803809,0.168889701,0.263846874,0.234122768,0.174099267,0.083952926,-0.016493456,-0.04199709,-0.048601143
2896,4.195235102,48.56484619,86.1757592,98.70894921,99.39232774,94.5405522,54.59985284,0.04816339,0.158730159,0.238987959,-0.001200164,0.109761387,0.174502283,0.258971304,0.236976981,0.178127065,0.095591486,-0.012764514,-0.03972283,-0.047310024
2897,3.928776342,45.50932827,84.38269282,98.55200215,99.39766756,96.484375,50.57592752,0.039628105,0.105559465,0.208599404,-0.002794964,0.105074294,0.168660164,0.258082002,0.229510933,0.182778805,0.100773804,-0.008814639,-0.042123657,-0.043856371
2898,3.042264228,45.69724895,83.81832841,97.98333781,98.55183904,94.14711738,44.21420533,0.048282606,0.138925963,0.198750191,-0.008691301,0.10560371,0.167888924,0.254103273,0.227270737,0.185524747,0.09556061,-0.006755825,-0.035546746,-0.042589352
2899,3.157268931,44.68380507,81.60279495,95.60440742,95.56474006,87.41776316,37.94689231,0.033531474,0.212856535,0.205456485,-0.006612162,0.099531054,0.168486729,0.239703551,0.219374195,0.169841349,0.082405001,-0.013013862,-0.037445132,-0.047344238
2900,6.206299657,49.39513032,77.97688793,92.46330226,83.06100218,63.38330457,27.76791898,0.02499619,0.114052755,0.149367474,0.003264833,0.107605316,0.154351711,0.210584998,0.181467995,0.120764561,0.05569515,-0.01691035,-0.041174538,-0.044369217
2901,1.793233558,40.90346479,80.693362,92.74711099,96.03357683,90.65746191,35.62911184,0.215211096,0.146812589,0.206774919,-0.001897587,0.087030098,0.173256442,0.23716113,0.243686661,0.161839351,0.08935909,-0.018156897,-0.027266977,-0.041389789
